line_no, Core 0 lines , Core 1 lines
432 , 0 , 0
433 , 313 , 0
434 , 227 , 0
435 , 0 , 0
436 , 284 , 0
437 , 0 , 0
438 , 0 , 0
439 , 0 , 0
440 , 0 , 0
441 , 310 , 0
442 , 0 , 0
443 , 0 , 0
444 , 0 , 0
445 , 0 , 0
446 , 275 , 0
447 , 0 , 0
448 , 0 , 0
449 , 313 , 0
450 , 0 , 288
451 , 0 , 0
452 , 0 , 0
453 , 0 , 0
454 , 0 , 0
455 , 267 , 0
456 , 0 , 0
457 , 784 , 320
458 , 0 , 0
459 , 328 , 275
460 , 0 , 0
461 , 0 , 0
462 , 203 , 0
463 , 0 , 0
464 , 0 , 0
465 , 0 , 0
466 , 0 , 0
467 , 236 , 219
468 , 0 , 0
469 , 0 , 0
470 , 0 , 0
471 , 0 , 0
472 , 0 , 0
473 , 0 , 0
474 , 0 , 315
475 , 0 , 0
476 , 299 , 0
477 , 660 , 643
478 , 0 , 0
479 , 296 , 0
480 , 304 , 0
481 , 200 , 0
482 , 291 , 255
483 , 260 , 0
484 , 535 , 0
485 , 0 , 0
486 , 0 , 0
487 , 317 , 0
488 , 288 , 0
489 , 0 , 0
490 , 0 , 0
491 , 0 , 0
492 , 0 , 0
493 , 0 , 293
494 , 0 , 0
495 , 353 , 0
496 , 591 , 312
497 , 0 , 298
498 , 0 , 0
499 , 285 , 0
500 , 0 , 284
501 , 0 , 291
502 , 0 , 0
503 , 326 , 0
504 , 0 , 0
505 , 384 , 0
506 , 0 , 0
507 , 0 , 0
508 , 290 , 287
509 , 0 , 0
510 , 0 , 0
511 , 0 , 0
512 , 0 , 0
513 , 0 , 0
514 , 0 , 0
515 , 258 , 0
516 , 236 , 0
517 , 0 , 0
518 , 0 , 0
519 , 0 , 0
520 , 286 , 275
521 , 0 , 320
522 , 320 , 0
523 , 0 , 235
524 , 0 , 0
525 , 322 , 0
526 , 0 , 353
527 , 0 , 0
528 , 270 , 0
529 , 0 , 0
530 , 300 , 0
531 , 317 , 0
532 , 293 , 0
533 , 0 , 0
534 , 0 , 0
535 , 0 , 0
536 , 0 , 0
537 , 0 , 0
538 , 0 , 0
539 , 0 , 0
540 , 0 , 0
541 , 0 , 0
542 , 316 , 320
543 , 0 , 0
544 , 0 , 0
