line_no, Core 0 lines , Core 1 lines
588 , 0 , 0
589 , 367 , 275
590 , 0 , 0
591 , 261 , 0
592 , 0 , 388
593 , 223 , 0
594 , 266 , 114
595 , 205 , 210
596 , 0 , 211
597 , 770 , 0
598 , 0 , 0
599 , 370 , 0
600 , 329 , 0
601 , 395 , 0
602 , 0 , 170
603 , 0 , 0
604 , 220 , 152
605 , 432 , 0
606 , 382 , 425
607 , 0 , 0
608 , 191 , 236
609 , 559 , 0
610 , 220 , 0
611 , 0 , 197
612 , 0 , 257
613 , 0 , 0
614 , 0 , 0
615 , 0 , 162
616 , 182 , 458
617 , 0 , 0
618 , 0 , 0
619 , 0 , 0
620 , 0 , 0
621 , 0 , 182
622 , 210 , 0
623 , 0 , 338
624 , 0 , 0
625 , 147 , 0
626 , 154 , 182
627 , 0 , 199
628 , 0 , 0
629 , 774 , 0
630 , 0 , 179
631 , 195 , 206
632 , 0 , 218
633 , 0 , 0
634 , 0 , 0
635 , 353 , 0
636 , 0 , 0
637 , 469 , 0
638 , 0 , 322
639 , 0 , 0
640 , 0 , 0
641 , 0 , 173
642 , 0 , 0
643 , 368 , 0
644 , 205 , 208
645 , 0 , 0
646 , 0 , 0
647 , 0 , 182
648 , 418 , 206
649 , 0 , 0
650 , 0 , 0
651 , 0 , 0
652 , 0 , 0
653 , 0 , 0
654 , 0 , 204
655 , 183 , 0
656 , 0 , 0
657 , 198 , 0
658 , 378 , 182
659 , 0 , 202
660 , 0 , 0
661 , 0 , 0
662 , 0 , 0
663 , 132 , 0
664 , 199 , 139
665 , 0 , 137
666 , 0 , 192
667 , 0 , 215
668 , 428 , 0
669 , 393 , 195
670 , 298 , 0
671 , 232 , 0
672 , 382 , 164
673 , 332 , 0
674 , 0 , 132
675 , 390 , 0
676 , 0 , 0
677 , 769 , 0
678 , 0 , 228
679 , 0 , 0
680 , 0 , 315
681 , 223 , 0
682 , 0 , 0
683 , 178 , 0
684 , 0 , 0
685 , 190 , 0
686 , 234 , 0
687 , 168 , 142
688 , 176 , 0
689 , 0 , 0
690 , 0 , 0
691 , 324 , 333
692 , 205 , 0
693 , 0 , 643
694 , 367 , 178
695 , 0 , 312
696 , 175 , 0
697 , 0 , 0
698 , 303 , 0
699 , 199 , 192
700 , 0 , 0
701 , 372 , 0
702 , 146 , 0
703 , 0 , 0
704 , 386 , 0
705 , 330 , 0
706 , 0 , 0
707 , 0 , 209
708 , 0 , 0
709 , 0 , 0
710 , 0 , 192
711 , 0 , 0
712 , 215 , 244
713 , 0 , 0
714 , 406 , 192
715 , 0 , 0
716 , 0 , 0
717 , 160 , 170
718 , 0 , 199
719 , 157 , 0
720 , 186 , 198
721 , 250 , 104
722 , 180 , 0
723 , 0 , 165
724 , 0 , 0
725 , 0 , 812
726 , 0 , 0
727 , 0 , 206
728 , 179 , 0
729 , 0 , 0
730 , 176 , 0
731 , 0 , 0
732 , 0 , 880
733 , 208 , 181
734 , 0 , 232
735 , 127 , 0
736 , 0 , 317
737 , 481 , 0
738 , 0 , 0
739 , 0 , 0
740 , 0 , 168
741 , 743 , 0
742 , 0 , 227
743 , 174 , 0
744 , 124 , 0
745 , 0 , 0
746 , 0 , 0
747 , 0 , 163
748 , 0 , 0
749 , 181 , 159
750 , 0 , 0
751 , 0 , 0
752 , 0 , 0
753 , 0 , 600
754 , 0 , 0
755 , 0 , 191
756 , 174 , 0
757 , 0 , 0
758 , 0 , 0
759 , 161 , 0
760 , 0 , 189
761 , 431 , 193
762 , 0 , 217
763 , 0 , 188
764 , 196 , 202
765 , 0 , 212
766 , 170 , 0
767 , 172 , 0
768 , 232 , 162
769 , 0 , 0
770 , 211 , 0
771 , 180 , 0
772 , 0 , 0
773 , 0 , 0
774 , 352 , 0
775 , 0 , 350
776 , 143 , 0
777 , 191 , 0
778 , 169 , 128
779 , 0 , 160
780 , 207 , 0
781 , 189 , 520
782 , 0 , 188
783 , 158 , 252
784 , 242 , 349
785 , 0 , 0
786 , 172 , 0
787 , 251 , 511
788 , 183 , 0
789 , 0 , 0
790 , 0 , 0
791 , 0 , 196
792 , 0 , 0
793 , 0 , 0
794 , 199 , 0
795 , 0 , 0
796 , 0 , 0
797 , 0 , 325
798 , 0 , 0
799 , 173 , 0
800 , 159 , 0
801 , 0 , 210
802 , 0 , 0
803 , 0 , 201
804 , 0 , 0
805 , 0 , 0
806 , 187 , 165
807 , 145 , 0
808 , 0 , 154
809 , 198 , 186
810 , 0 , 0
811 , 0 , 176
812 , 185 , 243
813 , 0 , 179
814 , 121 , 0
815 , 172 , 0
816 , 0 , 378
817 , 321 , 0
818 , 426 , 0
819 , 0 , 0
820 , 320 , 0
821 , 0 , 0
822 , 0 , 196
823 , 148 , 180
824 , 0 , 154
825 , 204 , 0
826 , 0 , 0
827 , 0 , 0
828 , 0 , 425
829 , 226 , 0
830 , 0 , 365
831 , 156 , 0
832 , 214 , 216
833 , 0 , 0
834 , 0 , 0
835 , 0 , 465
836 , 0 , 182
837 , 0 , 0
838 , 0 , 0
839 , 190 , 413
840 , 211 , 0
841 , 204 , 0
842 , 0 , 134
843 , 0 , 0
844 , 160 , 0
845 , 469 , 0
846 , 0 , 0
847 , 591 , 0
848 , 402 , 187
849 , 124 , 0
850 , 357 , 191
851 , 0 , 0
852 , 0 , 0
853 , 713 , 711
854 , 0 , 201
855 , 0 , 142
856 , 234 , 0
857 , 0 , 158
858 , 200 , 0
859 , 155 , 0
860 , 0 , 250
861 , 0 , 0
862 , 0 , 165
863 , 217 , 160
864 , 0 , 0
865 , 185 , 0
866 , 0 , 416
867 , 0 , 0
868 , 0 , 0
869 , 0 , 0
870 , 0 , 0
871 , 0 , 0
872 , 0 , 0
873 , 0 , 0
874 , 0 , 402
875 , 183 , 0
876 , 0 , 237
877 , 136 , 0
878 , 0 , 0
879 , 369 , 0
880 , 0 , 164
881 , 0 , 0
882 , 0 , 408
883 , 0 , 260
884 , 162 , 492
885 , 0 , 0
886 , 0 , 0
887 , 0 , 0
888 , 0 , 230
889 , 0 , 192
890 , 202 , 719
891 , 521 , 0
892 , 0 , 0
893 , 0 , 0
894 , 0 , 0
895 , 132 , 0
896 , 0 , 170
897 , 0 , 161
898 , 179 , 0
899 , 0 , 0
900 , 0 , 0
901 , 0 , 655
902 , 0 , 195
903 , 0 , 0
904 , 0 , 0
905 , 167 , 0
906 , 190 , 0
907 , 126 , 187
908 , 0 , 0
909 , 212 , 0
910 , 0 , 0
911 , 0 , 370
912 , 218 , 218
913 , 0 , 0
914 , 169 , 0
915 , 0 , 0
916 , 226 , 0
917 , 0 , 0
918 , 0 , 0
919 , 0 , 0
920 , 213 , 383
921 , 0 , 0
922 , 0 , 0
923 , 0 , 0
924 , 0 , 0
925 , 0 , 161
926 , 0 , 0
927 , 158 , 230
928 , 196 , 217
929 , 0 , 158
930 , 0 , 217
931 , 0 , 0
932 , 0 , 0
933 , 0 , 0
934 , 0 , 0
935 , 0 , 0
936 , 0 , 0
937 , 147 , 150
938 , 247 , 0
939 , 0 , 0
940 , 0 , 205
941 , 183 , 0
942 , 0 , 165
943 , 237 , 381
944 , 0 , 0
945 , 0 , 0
946 , 170 , 141
947 , 0 , 210
948 , 0 , 0
949 , 0 , 0
950 , 0 , 125
951 , 0 , 0
952 , 0 , 0
953 , 180 , 0
954 , 552 , 0
955 , 0 , 0
956 , 173 , 212
957 , 184 , 0
958 , 0 , 0
959 , 270 , 381
960 , 190 , 163
961 , 160 , 385
962 , 188 , 112
963 , 176 , 202
964 , 230 , 206
965 , 0 , 0
966 , 0 , 352
967 , 0 , 0
968 , 0 , 209
969 , 0 , 178
970 , 223 , 0
971 , 0 , 0
972 , 0 , 447
973 , 0 , 0
974 , 0 , 0
975 , 220 , 173
976 , 161 , 559
977 , 0 , 0
978 , 0 , 0
979 , 0 , 163
980 , 0 , 0
981 , 0 , 0
982 , 0 , 159
983 , 0 , 374
984 , 0 , 0
985 , 147 , 0
986 , 0 , 420
987 , 181 , 222
988 , 0 , 0
989 , 0 , 0
990 , 210 , 0
991 , 558 , 308
992 , 178 , 0
993 , 0 , 167
994 , 184 , 0
995 , 613 , 432
996 , 0 , 0
997 , 0 , 0
998 , 384 , 0
999 , 185 , 227
1000 , 0 , 0
1001 , 0 , 0
1002 , 518 , 0
1003 , 0 , 177
1004 , 0 , 0
1005 , 0 , 193
1006 , 0 , 0
1007 , 0 , 248
1008 , 157 , 225
1009 , 201 , 0
1010 , 0 , 176
1011 , 0 , 254
1012 , 0 , 0
1013 , 659 , 0
1014 , 200 , 138
1015 , 0 , 0
1016 , 0 , 0
1017 , 0 , 176
1018 , 172 , 155
1019 , 0 , 377
1020 , 159 , 0
1021 , 392 , 0
1022 , 0 , 0
1023 , 0 , 0
1024 , 189 , 0
1025 , 148 , 0
1026 , 0 , 143
1027 , 0 , 199
1028 , 0 , 0
1029 , 0 , 0
1030 , 0 , 155
1031 , 0 , 0
1032 , 160 , 0
1033 , 0 , 0
1034 , 0 , 0
1035 , 416 , 212
1036 , 227 , 0
1037 , 133 , 250
1038 , 0 , 0
1039 , 214 , 0
1040 , 0 , 0
1041 , 168 , 0
1042 , 0 , 400
1043 , 0 , 212
1044 , 0 , 168
1045 , 0 , 0
1046 , 120 , 204
1047 , 0 , 0
1048 , 0 , 0
1049 , 150 , 373
1050 , 210 , 226
1051 , 0 , 183
1052 , 0 , 172
1053 , 0 , 0
1054 , 449 , 0
1055 , 172 , 0
1056 , 167 , 168
1057 , 196 , 175
1058 , 0 , 0
1059 , 145 , 0
1060 , 0 , 361
1061 , 0 , 0
1062 , 398 , 221
1063 , 0 , 0
1064 , 246 , 0
1065 , 225 , 187
1066 , 0 , 0
1067 , 0 , 190
1068 , 0 , 0
1069 , 0 , 204
1070 , 167 , 0
1071 , 0 , 0
1072 , 0 , 200
1073 , 429 , 186
1074 , 0 , 0
1075 , 193 , 0
1076 , 197 , 0
1077 , 0 , 0
1078 , 141 , 0
1079 , 199 , 0
1080 , 0 , 249
1081 , 0 , 0
1082 , 0 , 277
1083 , 182 , 0
1084 , 0 , 0
1085 , 0 , 0
1086 , 136 , 226
1087 , 0 , 0
1088 , 382 , 193
1089 , 374 , 0
1090 , 0 , 0
1091 , 0 , 0
1092 , 0 , 0
1093 , 0 , 0
1094 , 386 , 0
1095 , 0 , 179
1096 , 318 , 0
1097 , 0 , 0
1098 , 190 , 0
1099 , 267 , 0
1100 , 161 , 0
1101 , 184 , 0
1102 , 0 , 0
1103 , 201 , 0
1104 , 0 , 0
1105 , 200 , 0
1106 , 364 , 183
1107 , 0 , 0
1108 , 213 , 0
1109 , 0 , 0
1110 , 0 , 0
1111 , 232 , 174
1112 , 165 , 0
1113 , 144 , 0
1114 , 0 , 0
1115 , 195 , 0
1116 , 0 , 0
1117 , 119 , 230
1118 , 0 , 0
1119 , 0 , 203
1120 , 523 , 0
1121 , 623 , 185
1122 , 0 , 0
1123 , 219 , 238
1124 , 0 , 0
1125 , 0 , 0
1126 , 125 , 176
1127 , 184 , 0
1128 , 151 , 0
1129 , 0 , 182
1130 , 0 , 170
1131 , 0 , 0
1132 , 198 , 184
1133 , 0 , 257
1134 , 0 , 0
1135 , 0 , 386
1136 , 0 , 245
1137 , 0 , 307
1138 , 0 , 0
1139 , 0 , 197
1140 , 0 , 0
1141 , 0 , 0
1142 , 173 , 0
1143 , 0 , 0
1144 , 180 , 0
1145 , 0 , 398
1146 , 274 , 139
1147 , 0 , 163
1148 , 0 , 142
1149 , 0 , 0
1150 , 0 , 191
1151 , 227 , 192
1152 , 0 , 155
1153 , 0 , 106
1154 , 0 , 0
1155 , 0 , 0
1156 , 199 , 0
1157 , 0 , 0
1158 , 0 , 188
1159 , 0 , 0
1160 , 0 , 0
1161 , 328 , 182
1162 , 120 , 169
1163 , 0 , 0
1164 , 0 , 0
1165 , 0 , 0
1166 , 0 , 0
1167 , 0 , 0
1168 , 386 , 203
1169 , 0 , 227
1170 , 0 , 0
1171 , 220 , 208
1172 , 0 , 0
1173 , 0 , 0
1174 , 0 , 162
1175 , 0 , 0
1176 , 0 , 0
1177 , 0 , 411
1178 , 151 , 0
1179 , 0 , 0
1180 , 406 , 130
1181 , 0 , 356
1182 , 201 , 221
1183 , 0 , 174
1184 , 0 , 0
1185 , 0 , 173
1186 , 0 , 0
1187 , 0 , 0
1188 , 0 , 233
1189 , 0 , 0
1190 , 214 , 133
1191 , 0 , 404
1192 , 121 , 0
1193 , 0 , 0
1194 , 0 , 0
1195 , 214 , 190
1196 , 0 , 222
1197 , 0 , 0
1198 , 0 , 207
1199 , 0 , 0
1200 , 183 , 0
1201 , 431 , 0
1202 , 0 , 0
1203 , 413 , 214
1204 , 0 , 0
1205 , 0 , 0
1206 , 153 , 0
1207 , 332 , 0
1208 , 205 , 0
1209 , 141 , 243
1210 , 0 , 0
1211 , 0 , 0
1212 , 0 , 432
1213 , 0 , 222
1214 , 0 , 164
1215 , 0 , 151
1216 , 0 , 0
1217 , 0 , 0
1218 , 170 , 178
1219 , 130 , 199
1220 , 0 , 172
1221 , 727 , 0
1222 , 0 , 256
1223 , 186 , 0
1224 , 203 , 175
1225 , 0 , 179
1226 , 176 , 0
1227 , 0 , 161
1228 , 0 , 0
1229 , 0 , 702
1230 , 0 , 0
1231 , 0 , 0
1232 , 181 , 173
1233 , 0 , 0
1234 , 0 , 0
1235 , 155 , 282
1236 , 239 , 0
1237 , 0 , 0
1238 , 0 , 165
1239 , 434 , 0
1240 , 0 , 0
1241 , 0 , 0
1242 , 0 , 0
1243 , 0 , 366
1244 , 157 , 0
1245 , 166 , 0
1246 , 0 , 0
1247 , 171 , 133
1248 , 0 , 171
1249 , 0 , 206
1250 , 0 , 0
1251 , 0 , 0
1252 , 189 , 0
1253 , 0 , 716
1254 , 0 , 0
1255 , 0 , 0
1256 , 170 , 171
1257 , 182 , 0
1258 , 198 , 181
1259 , 0 , 0
1260 , 0 , 0
1261 , 0 , 510
1262 , 0 , 0
1263 , 0 , 0
1264 , 0 , 243
1265 , 0 , 208
1266 , 0 , 0
1267 , 399 , 305
1268 , 234 , 196
1269 , 0 , 0
1270 , 0 , 181
1271 , 0 , 0
1272 , 152 , 0
1273 , 390 , 0
1274 , 0 , 0
1275 , 0 , 0
1276 , 145 , 0
1277 , 185 , 238
1278 , 0 , 0
1279 , 147 , 0
1280 , 401 , 0
1281 , 0 , 0
1282 , 151 , 199
1283 , 366 , 243
1284 , 0 , 159
1285 , 0 , 0
1286 , 0 , 185
1287 , 178 , 0
1288 , 0 , 150
1289 , 0 , 200
1290 , 0 , 0
1291 , 0 , 0
1292 , 0 , 0
1293 , 0 , 0
1294 , 219 , 0
1295 , 0 , 0
1296 , 0 , 335
1297 , 0 , 0
1298 , 0 , 109
1299 , 393 , 0
1300 , 151 , 0
1301 , 0 , 0
1302 , 0 , 0
1303 , 0 , 0
1304 , 0 , 178
1305 , 198 , 0
1306 , 0 , 166
1307 , 235 , 0
1308 , 0 , 0
1309 , 179 , 0
1310 , 330 , 164
1311 , 0 , 0
1312 , 165 , 0
1313 , 0 , 0
1314 , 0 , 198
1315 , 219 , 189
1316 , 163 , 272
1317 , 0 , 0
1318 , 0 , 0
1319 , 0 , 377
1320 , 0 , 0
1321 , 203 , 0
1322 , 0 , 0
1323 , 0 , 194
1324 , 204 , 0
1325 , 0 , 0
1326 , 0 , 156
1327 , 182 , 0
1328 , 327 , 343
1329 , 0 , 0
1330 , 0 , 0
1331 , 0 , 420
1332 , 201 , 189
1333 , 0 , 690
1334 , 156 , 361
1335 , 365 , 0
1336 , 0 , 0
1337 , 0 , 0
1338 , 0 , 0
1339 , 145 , 0
1340 , 238 , 155
1341 , 175 , 0
1342 , 0 , 0
1343 , 202 , 0
1344 , 0 , 0
1345 , 0 , 198
1346 , 192 , 0
1347 , 264 , 0
1348 , 0 , 0
1349 , 0 , 0
1350 , 0 , 0
1351 , 0 , 298
1352 , 367 , 355
1353 , 0 , 0
1354 , 339 , 213
1355 , 0 , 373
1356 , 0 , 343
1357 , 131 , 0
1358 , 364 , 0
