line_no, Core 0 lines , Core 1 lines
10820 , 46 , 0
10821 , 0 , 30
10822 , 13 , 41
10823 , 59 , 9
10824 , 43 , 27
10825 , 15 , 26
10826 , 59 , 22
10827 , 26 , 0
10828 , 12 , 10
10829 , 0 , 0
10830 , 35 , 26
10831 , 5 , 28
10832 , 13 , 9
10833 , 10 , 25
10834 , 0 , 30
10835 , 13 , 32
10836 , 21 , 0
10837 , 21 , 12
10838 , 37 , 21
10839 , 27 , 30
10840 , 15 , 53
10841 , 37 , 62
10842 , 37 , 24
10843 , 53 , 63
10844 , 0 , 34
10845 , 0 , 36
10846 , 56 , 35
10847 , 32 , 11
10848 , 67 , 14
10849 , 10 , 11
10850 , 29 , 30
10851 , 28 , 19
10852 , 61 , 30
10853 , 75 , 0
10854 , 15 , 43
10855 , 8 , 24
10856 , 32 , 13
10857 , 25 , 41
10858 , 15 , 23
10859 , 0 , 39
10860 , 0 , 29
10861 , 0 , 48
10862 , 60 , 10
10863 , 16 , 15
10864 , 70 , 34
10865 , 16 , 20
10866 , 43 , 31
10867 , 56 , 10
10868 , 25 , 38
10869 , 27 , 41
10870 , 24 , 0
10871 , 21 , 29
10872 , 48 , 27
10873 , 0 , 39
10874 , 16 , 11
10875 , 29 , 16
10876 , 13 , 24
10877 , 32 , 47
10878 , 14 , 8
10879 , 57 , 64
10880 , 11 , 25
10881 , 25 , 11
10882 , 18 , 25
10883 , 49 , 21
10884 , 0 , 16
10885 , 0 , 31
10886 , 22 , 39
10887 , 26 , 9
10888 , 61 , 40
10889 , 55 , 63
10890 , 46 , 35
10891 , 41 , 19
10892 , 13 , 51
10893 , 31 , 22
10894 , 22 , 37
10895 , 0 , 0
10896 , 0 , 9
10897 , 18 , 23
10898 , 13 , 30
10899 , 35 , 25
10900 , 0 , 99
10901 , 30 , 20
10902 , 0 , 45
10903 , 0 , 17
10904 , 0 , 0
10905 , 63 , 0
10906 , 39 , 13
10907 , 0 , 0
10908 , 31 , 55
10909 , 29 , 19
10910 , 42 , 15
10911 , 43 , 16
10912 , 46 , 13
10913 , 13 , 31
10914 , 17 , 41
10915 , 63 , 45
10916 , 0 , 26
10917 , 36 , 12
10918 , 23 , 46
10919 , 26 , 24
10920 , 25 , 44
10921 , 40 , 19
10922 , 11 , 106
10923 , 40 , 0
10924 , 22 , 0
10925 , 0 , 21
10926 , 26 , 19
10927 , 46 , 11
10928 , 0 , 18
10929 , 0 , 12
10930 , 36 , 47
10931 , 19 , 0
10932 , 71 , 0
10933 , 18 , 12
10934 , 9 , 18
10935 , 10 , 60
10936 , 27 , 0
10937 , 56 , 0
10938 , 9 , 45
10939 , 25 , 9
10940 , 15 , 16
10941 , 17 , 24
10942 , 8 , 34
10943 , 8 , 21
10944 , 39 , 14
10945 , 8 , 28
10946 , 50 , 37
10947 , 29 , 22
10948 , 0 , 27
10949 , 35 , 19
10950 , 3 , 10
10951 , 17 , 39
10952 , 55 , 45
10953 , 14 , 32
10954 , 9 , 48
10955 , 56 , 28
10956 , 72 , 25
10957 , 27 , 0
10958 , 31 , 57
10959 , 32 , 33
10960 , 46 , 15
10961 , 41 , 27
10962 , 25 , 42
10963 , 0 , 30
10964 , 0 , 21
10965 , 40 , 0
10966 , 17 , 56
10967 , 0 , 20
10968 , 10 , 49
10969 , 52 , 7
10970 , 12 , 74
10971 , 8 , 37
10972 , 10 , 30
10973 , 0 , 34
10974 , 46 , 54
10975 , 33 , 19
10976 , 37 , 24
10977 , 25 , 45
10978 , 55 , 30
10979 , 20 , 15
10980 , 0 , 23
10981 , 0 , 42
10982 , 16 , 20
10983 , 82 , 40
10984 , 39 , 26
10985 , 0 , 38
10986 , 27 , 17
10987 , 0 , 19
10988 , 4 , 6
10989 , 22 , 27
10990 , 53 , 5
10991 , 66 , 13
10992 , 0 , 0
10993 , 22 , 56
10994 , 10 , 14
10995 , 42 , 33
10996 , 55 , 51
10997 , 39 , 67
10998 , 36 , 0
10999 , 17 , 8
11000 , 15 , 41
11001 , 34 , 15
11002 , 42 , 0
11003 , 32 , 0
11004 , 13 , 28
11005 , 0 , 25
11006 , 46 , 21
11007 , 38 , 34
11008 , 15 , 0
11009 , 50 , 24
11010 , 0 , 28
11011 , 22 , 15
11012 , 19 , 20
11013 , 13 , 15
11014 , 23 , 14
11015 , 32 , 14
11016 , 43 , 16
11017 , 0 , 37
11018 , 22 , 65
11019 , 7 , 29
11020 , 0 , 18
11021 , 29 , 0
11022 , 45 , 48
11023 , 26 , 16
11024 , 57 , 23
11025 , 10 , 26
11026 , 13 , 33
11027 , 11 , 22
11028 , 20 , 47
11029 , 45 , 9
11030 , 11 , 43
11031 , 18 , 17
11032 , 26 , 0
11033 , 36 , 39
11034 , 27 , 21
11035 , 81 , 0
11036 , 36 , 20
11037 , 29 , 24
11038 , 22 , 43
11039 , 0 , 15
11040 , 22 , 24
11041 , 59 , 66
11042 , 0 , 0
11043 , 15 , 47
11044 , 73 , 17
11045 , 29 , 74
11046 , 39 , 16
11047 , 48 , 14
11048 , 23 , 0
11049 , 34 , 0
11050 , 24 , 16
11051 , 29 , 66
11052 , 10 , 0
11053 , 22 , 0
11054 , 0 , 0
11055 , 23 , 31
11056 , 10 , 11
11057 , 21 , 51
11058 , 32 , 33
11059 , 51 , 21
11060 , 57 , 65
11061 , 23 , 37
11062 , 23 , 40
11063 , 10 , 11
11064 , 46 , 16
11065 , 23 , 81
11066 , 45 , 11
11067 , 41 , 0
11068 , 0 , 28
11069 , 41 , 36
11070 , 0 , 12
11071 , 15 , 48
11072 , 26 , 26
11073 , 4 , 11
11074 , 14 , 20
11075 , 0 , 10
11076 , 19 , 69
11077 , 19 , 13
11078 , 39 , 17
11079 , 44 , 11
11080 , 35 , 13
11081 , 11 , 34
11082 , 14 , 58
11083 , 0 , 15
11084 , 35 , 0
11085 , 25 , 0
11086 , 15 , 12
11087 , 41 , 32
11088 , 0 , 25
11089 , 56 , 41
11090 , 21 , 26
11091 , 18 , 20
11092 , 20 , 0
11093 , 45 , 34
11094 , 11 , 28
11095 , 18 , 17
11096 , 57 , 22
11097 , 11 , 70
11098 , 35 , 25
11099 , 13 , 11
11100 , 20 , 36
11101 , 0 , 29
11102 , 30 , 27
11103 , 11 , 30
11104 , 22 , 31
11105 , 13 , 31
11106 , 18 , 44
11107 , 28 , 66
11108 , 0 , 41
11109 , 27 , 54
11110 , 19 , 61
11111 , 24 , 20
11112 , 48 , 64
11113 , 54 , 56
11114 , 43 , 17
11115 , 65 , 0
11116 , 90 , 43
11117 , 0 , 19
11118 , 23 , 60
11119 , 65 , 23
11120 , 14 , 45
11121 , 34 , 43
11122 , 34 , 22
11123 , 53 , 33
11124 , 68 , 0
11125 , 56 , 46
11126 , 16 , 8
11127 , 68 , 26
11128 , 36 , 71
11129 , 17 , 24
11130 , 29 , 49
11131 , 48 , 37
11132 , 14 , 42
11133 , 19 , 26
11134 , 33 , 18
11135 , 23 , 4
11136 , 31 , 47
11137 , 39 , 15
11138 , 7 , 19
11139 , 34 , 24
11140 , 0 , 152
11141 , 7 , 11
11142 , 31 , 0
11143 , 20 , 33
11144 , 26 , 11
11145 , 59 , 42
11146 , 37 , 41
11147 , 17 , 16
11148 , 40 , 14
11149 , 56 , 26
11150 , 34 , 0
11151 , 0 , 43
11152 , 38 , 0
11153 , 32 , 10
11154 , 0 , 11
11155 , 17 , 39
11156 , 35 , 25
11157 , 10 , 18
11158 , 0 , 35
11159 , 49 , 30
11160 , 0 , 17
11161 , 25 , 36
11162 , 72 , 39
11163 , 13 , 11
11164 , 24 , 0
11165 , 45 , 0
11166 , 14 , 4
11167 , 25 , 48
11168 , 33 , 37
11169 , 37 , 0
11170 , 0 , 28
11171 , 21 , 0
11172 , 0 , 25
11173 , 27 , 30
11174 , 0 , 34
11175 , 43 , 29
11176 , 15 , 0
11177 , 17 , 35
11178 , 0 , 15
11179 , 0 , 31
11180 , 28 , 30
11181 , 53 , 22
11182 , 50 , 0
11183 , 0 , 35
11184 , 42 , 50
11185 , 21 , 10
11186 , 11 , 58
11187 , 33 , 19
11188 , 0 , 70
11189 , 13 , 0
11190 , 26 , 32
11191 , 21 , 3
11192 , 11 , 14
11193 , 10 , 31
11194 , 20 , 55
11195 , 13 , 0
11196 , 11 , 47
11197 , 15 , 0
11198 , 10 , 8
11199 , 48 , 0
11200 , 31 , 47
11201 , 48 , 30
11202 , 51 , 20
11203 , 35 , 15
11204 , 21 , 53
11205 , 41 , 20
11206 , 53 , 0
11207 , 47 , 23
11208 , 28 , 10
11209 , 24 , 32
11210 , 15 , 41
11211 , 32 , 21
11212 , 34 , 49
11213 , 0 , 56
11214 , 45 , 19
11215 , 66 , 17
11216 , 35 , 0
11217 , 27 , 41
11218 , 11 , 18
11219 , 37 , 14
11220 , 0 , 68
11221 , 33 , 18
11222 , 14 , 18
11223 , 21 , 0
11224 , 20 , 20
11225 , 35 , 18
11226 , 30 , 44
11227 , 11 , 67
11228 , 15 , 0
11229 , 0 , 22
11230 , 0 , 37
11231 , 11 , 19
11232 , 39 , 0
11233 , 27 , 7
11234 , 20 , 19
11235 , 23 , 78
11236 , 24 , 68
11237 , 18 , 15
11238 , 25 , 10
11239 , 14 , 33
11240 , 11 , 29
11241 , 40 , 0
11242 , 18 , 10
11243 , 21 , 16
11244 , 43 , 34
11245 , 0 , 0
11246 , 22 , 11
11247 , 37 , 48
11248 , 0 , 22
11249 , 28 , 9
11250 , 12 , 9
11251 , 0 , 59
11252 , 0 , 0
11253 , 26 , 12
11254 , 24 , 0
11255 , 21 , 33
11256 , 0 , 10
11257 , 54 , 25
11258 , 24 , 0
11259 , 22 , 47
11260 , 40 , 34
11261 , 23 , 58
11262 , 6 , 26
11263 , 27 , 17
11264 , 25 , 27
11265 , 32 , 0
11266 , 11 , 0
11267 , 15 , 7
11268 , 0 , 47
11269 , 13 , 14
11270 , 42 , 24
11271 , 31 , 36
11272 , 17 , 16
11273 , 16 , 7
11274 , 27 , 16
11275 , 14 , 10
11276 , 79 , 74
11277 , 25 , 58
11278 , 33 , 6
11279 , 36 , 35
11280 , 25 , 22
11281 , 0 , 17
11282 , 27 , 15
11283 , 25 , 44
11284 , 34 , 25
11285 , 21 , 16
11286 , 9 , 34
11287 , 72 , 38
11288 , 26 , 44
11289 , 0 , 33
11290 , 26 , 21
11291 , 28 , 50
11292 , 25 , 27
11293 , 24 , 0
11294 , 56 , 14
11295 , 32 , 35
11296 , 33 , 21
11297 , 27 , 0
11298 , 14 , 44
11299 , 16 , 33
11300 , 58 , 23
11301 , 28 , 30
11302 , 7 , 0
11303 , 61 , 29
11304 , 40 , 38
11305 , 0 , 12
11306 , 14 , 23
11307 , 29 , 0
11308 , 32 , 18
11309 , 0 , 24
11310 , 18 , 11
11311 , 12 , 0
11312 , 0 , 41
11313 , 43 , 22
11314 , 24 , 2
11315 , 12 , 28
11316 , 48 , 0
11317 , 17 , 12
11318 , 52 , 8
11319 , 28 , 16
11320 , 23 , 26
11321 , 33 , 53
11322 , 90 , 27
11323 , 42 , 41
11324 , 30 , 30
11325 , 68 , 45
11326 , 39 , 7
11327 , 25 , 34
11328 , 57 , 36
11329 , 26 , 43
11330 , 0 , 17
11331 , 11 , 0
11332 , 19 , 43
11333 , 47 , 39
11334 , 40 , 0
11335 , 34 , 24
11336 , 14 , 14
11337 , 0 , 42
11338 , 28 , 63
11339 , 32 , 0
11340 , 17 , 0
11341 , 0 , 61
11342 , 0 , 31
11343 , 9 , 31
11344 , 23 , 21
11345 , 50 , 23
11346 , 31 , 43
11347 , 72 , 12
11348 , 139 , 0
11349 , 36 , 24
11350 , 18 , 18
11351 , 72 , 30
11352 , 30 , 28
11353 , 29 , 60
11354 , 8 , 29
11355 , 18 , 26
11356 , 86 , 32
11357 , 29 , 85
11358 , 48 , 39
11359 , 45 , 9
11360 , 13 , 11
11361 , 9 , 38
11362 , 35 , 54
11363 , 28 , 0
11364 , 25 , 0
11365 , 10 , 0
11366 , 23 , 30
11367 , 27 , 13
11368 , 17 , 45
11369 , 46 , 31
11370 , 13 , 34
11371 , 0 , 41
11372 , 0 , 13
11373 , 71 , 27
11374 , 9 , 33
11375 , 15 , 47
11376 , 31 , 22
11377 , 40 , 41
11378 , 30 , 24
11379 , 62 , 20
11380 , 0 , 24
11381 , 19 , 0
11382 , 15 , 41
11383 , 25 , 37
11384 , 52 , 44
11385 , 12 , 22
11386 , 10 , 23
11387 , 38 , 13
11388 , 25 , 16
11389 , 25 , 63
11390 , 44 , 14
11391 , 10 , 15
11392 , 13 , 33
11393 , 15 , 11
11394 , 19 , 29
11395 , 22 , 56
11396 , 38 , 46
11397 , 11 , 41
11398 , 40 , 48
11399 , 0 , 19
11400 , 37 , 54
11401 , 49 , 48
11402 , 66 , 0
11403 , 0 , 0
11404 , 18 , 32
11405 , 0 , 26
11406 , 17 , 38
11407 , 11 , 11
11408 , 40 , 52
11409 , 0 , 0
11410 , 15 , 15
11411 , 15 , 34
11412 , 43 , 28
11413 , 13 , 20
11414 , 19 , 30
11415 , 0 , 0
11416 , 43 , 32
11417 , 23 , 8
11418 , 14 , 14
11419 , 22 , 30
11420 , 33 , 22
11421 , 29 , 64
11422 , 0 , 42
11423 , 90 , 0
11424 , 21 , 0
11425 , 60 , 53
11426 , 28 , 37
11427 , 0 , 28
11428 , 0 , 49
11429 , 12 , 18
11430 , 28 , 34
11431 , 36 , 33
11432 , 70 , 44
11433 , 36 , 7
11434 , 12 , 47
11435 , 36 , 9
11436 , 50 , 0
11437 , 55 , 0
11438 , 0 , 9
11439 , 0 , 27
11440 , 7 , 29
11441 , 20 , 22
11442 , 22 , 28
11443 , 8 , 24
11444 , 0 , 36
11445 , 0 , 17
11446 , 26 , 12
11447 , 0 , 8
11448 , 11 , 22
11449 , 14 , 17
11450 , 53 , 28
11451 , 22 , 16
11452 , 26 , 21
11453 , 0 , 0
11454 , 78 , 40
11455 , 0 , 27
11456 , 49 , 15
11457 , 40 , 42
11458 , 27 , 27
11459 , 10 , 30
11460 , 0 , 28
11461 , 18 , 36
11462 , 32 , 15
11463 , 26 , 13
11464 , 50 , 56
11465 , 0 , 16
11466 , 31 , 32
11467 , 21 , 72
11468 , 32 , 10
11469 , 29 , 21
11470 , 35 , 12
11471 , 24 , 31
11472 , 0 , 49
11473 , 0 , 0
11474 , 13 , 38
11475 , 0 , 30
11476 , 0 , 24
11477 , 39 , 120
11478 , 11 , 47
11479 , 16 , 39
11480 , 19 , 0
11481 , 36 , 0
11482 , 57 , 11
11483 , 0 , 42
11484 , 8 , 6
11485 , 0 , 24
11486 , 0 , 12
11487 , 0 , 52
11488 , 29 , 15
11489 , 14 , 14
11490 , 20 , 92
11491 , 94 , 17
11492 , 56 , 19
11493 , 0 , 69
11494 , 36 , 59
11495 , 12 , 47
11496 , 29 , 12
11497 , 13 , 41
11498 , 24 , 0
11499 , 16 , 29
11500 , 0 , 15
11501 , 44 , 23
11502 , 23 , 38
11503 , 75 , 71
11504 , 34 , 12
11505 , 18 , 32
11506 , 42 , 22
11507 , 11 , 86
11508 , 0 , 116
11509 , 56 , 53
11510 , 12 , 25
11511 , 25 , 15
11512 , 33 , 7
11513 , 57 , 0
11514 , 22 , 28
11515 , 35 , 32
11516 , 73 , 19
11517 , 0 , 46
11518 , 8 , 0
11519 , 39 , 13
11520 , 20 , 41
11521 , 0 , 0
11522 , 11 , 17
11523 , 37 , 0
11524 , 0 , 53
11525 , 31 , 27
11526 , 9 , 63
11527 , 27 , 6
11528 , 0 , 30
11529 , 13 , 16
11530 , 29 , 16
11531 , 34 , 22
11532 , 24 , 5
11533 , 0 , 22
11534 , 33 , 22
11535 , 17 , 11
11536 , 54 , 41
11537 , 54 , 46
11538 , 33 , 34
11539 , 14 , 16
11540 , 55 , 55
11541 , 0 , 19
11542 , 22 , 7
11543 , 12 , 19
11544 , 0 , 20
11545 , 13 , 0
11546 , 8 , 43
11547 , 9 , 14
11548 , 0 , 29
11549 , 59 , 18
11550 , 24 , 0
11551 , 47 , 31
11552 , 41 , 21
11553 , 37 , 21
11554 , 64 , 32
11555 , 38 , 27
11556 , 52 , 26
11557 , 14 , 32
11558 , 8 , 9
11559 , 63 , 44
11560 , 24 , 13
11561 , 30 , 0
11562 , 0 , 0
11563 , 29 , 26
11564 , 18 , 13
11565 , 15 , 36
11566 , 66 , 22
11567 , 16 , 17
11568 , 36 , 50
11569 , 0 , 41
11570 , 39 , 14
11571 , 0 , 0
11572 , 20 , 19
11573 , 42 , 0
11574 , 12 , 0
11575 , 26 , 15
11576 , 0 , 21
11577 , 38 , 27
11578 , 23 , 15
11579 , 0 , 0
11580 , 0 , 31
11581 , 46 , 32
11582 , 41 , 11
11583 , 20 , 12
11584 , 42 , 56
11585 , 78 , 12
11586 , 12 , 0
11587 , 22 , 48
11588 , 26 , 37
11589 , 20 , 58
11590 , 37 , 22
11591 , 43 , 50
11592 , 0 , 39
11593 , 37 , 49
11594 , 21 , 39
11595 , 40 , 11
11596 , 0 , 12
11597 , 60 , 29
11598 , 8 , 12
11599 , 46 , 53
11600 , 43 , 0
11601 , 57 , 28
11602 , 30 , 17
11603 , 52 , 25
11604 , 51 , 29
11605 , 39 , 25
11606 , 37 , 8
11607 , 15 , 20
11608 , 26 , 9
11609 , 0 , 33
11610 , 63 , 90
11611 , 16 , 26
11612 , 0 , 18
11613 , 27 , 38
11614 , 0 , 0
11615 , 10 , 53
11616 , 30 , 51
11617 , 44 , 13
11618 , 14 , 27
11619 , 50 , 15
11620 , 29 , 0
11621 , 0 , 21
11622 , 7 , 54
11623 , 46 , 49
11624 , 42 , 0
11625 , 23 , 0
11626 , 11 , 0
11627 , 6 , 40
11628 , 48 , 0
11629 , 49 , 0
11630 , 39 , 18
11631 , 14 , 31
11632 , 31 , 29
11633 , 30 , 34
11634 , 40 , 27
11635 , 42 , 21
11636 , 27 , 22
11637 , 0 , 68
11638 , 39 , 35
11639 , 30 , 69
11640 , 29 , 47
11641 , 11 , 7
11642 , 15 , 33
11643 , 34 , 20
11644 , 0 , 0
11645 , 19 , 0
11646 , 45 , 7
11647 , 59 , 40
11648 , 34 , 24
11649 , 51 , 15
11650 , 18 , 11
11651 , 8 , 14
11652 , 81 , 62
11653 , 15 , 49
11654 , 22 , 26
11655 , 46 , 50
11656 , 18 , 30
11657 , 12 , 14
11658 , 17 , 0
11659 , 18 , 0
11660 , 34 , 19
11661 , 0 , 0
11662 , 7 , 20
11663 , 26 , 0
11664 , 42 , 8
11665 , 20 , 12
11666 , 28 , 36
11667 , 25 , 32
11668 , 0 , 0
11669 , 53 , 21
11670 , 26 , 11
11671 , 24 , 0
11672 , 38 , 31
11673 , 42 , 10
11674 , 55 , 36
11675 , 28 , 37
11676 , 35 , 43
11677 , 30 , 55
11678 , 43 , 37
11679 , 14 , 26
11680 , 26 , 11
11681 , 28 , 12
11682 , 13 , 0
11683 , 24 , 29
11684 , 0 , 33
11685 , 16 , 18
11686 , 71 , 51
11687 , 0 , 27
11688 , 27 , 14
11689 , 62 , 36
11690 , 18 , 37
11691 , 45 , 14
11692 , 0 , 7
11693 , 19 , 59
11694 , 8 , 28
11695 , 34 , 17
11696 , 37 , 0
11697 , 24 , 29
11698 , 21 , 32
11699 , 29 , 45
11700 , 22 , 25
11701 , 61 , 39
11702 , 0 , 23
11703 , 7 , 34
11704 , 0 , 19
11705 , 55 , 30
11706 , 0 , 34
11707 , 27 , 19
11708 , 0 , 18
11709 , 0 , 24
11710 , 8 , 10
11711 , 19 , 22
11712 , 47 , 9
11713 , 17 , 24
11714 , 0 , 16
11715 , 7 , 61
11716 , 37 , 16
11717 , 25 , 14
11718 , 14 , 10
11719 , 14 , 15
11720 , 28 , 65
11721 , 13 , 64
11722 , 0 , 59
11723 , 7 , 17
11724 , 13 , 31
11725 , 0 , 60
11726 , 52 , 33
11727 , 22 , 14
11728 , 0 , 52
11729 , 13 , 33
11730 , 12 , 10
11731 , 0 , 20
11732 , 0 , 46
11733 , 37 , 24
11734 , 44 , 19
11735 , 0 , 10
11736 , 21 , 24
11737 , 50 , 7
11738 , 55 , 12
11739 , 54 , 32
11740 , 0 , 45
11741 , 0 , 33
11742 , 21 , 31
11743 , 59 , 8
11744 , 30 , 25
11745 , 0 , 14
11746 , 21 , 7
11747 , 37 , 36
11748 , 62 , 27
11749 , 0 , 38
11750 , 51 , 31
11751 , 32 , 0
11752 , 17 , 10
11753 , 0 , 45
11754 , 0 , 15
11755 , 35 , 12
11756 , 13 , 19
11757 , 0 , 82
11758 , 24 , 0
11759 , 36 , 43
11760 , 24 , 37
11761 , 19 , 25
11762 , 42 , 22
11763 , 38 , 10
11764 , 0 , 61
11765 , 21 , 29
11766 , 13 , 25
11767 , 7 , 20
11768 , 8 , 55
11769 , 39 , 20
11770 , 38 , 11
11771 , 21 , 42
11772 , 0 , 47
11773 , 0 , 0
11774 , 40 , 0
11775 , 29 , 72
11776 , 65 , 24
11777 , 17 , 86
11778 , 13 , 20
11779 , 42 , 26
11780 , 0 , 27
11781 , 7 , 32
11782 , 0 , 10
11783 , 12 , 42
11784 , 42 , 36
11785 , 0 , 19
11786 , 16 , 0
11787 , 32 , 16
11788 , 15 , 85
11789 , 57 , 72
11790 , 38 , 9
11791 , 11 , 47
11792 , 43 , 25
11793 , 26 , 18
11794 , 50 , 39
11795 , 16 , 20
11796 , 12 , 0
11797 , 12 , 17
11798 , 0 , 0
11799 , 21 , 6
11800 , 27 , 22
11801 , 8 , 42
11802 , 28 , 0
11803 , 10 , 57
11804 , 14 , 68
11805 , 72 , 42
11806 , 56 , 21
11807 , 25 , 55
11808 , 60 , 39
11809 , 32 , 35
11810 , 17 , 26
11811 , 26 , 0
11812 , 23 , 0
11813 , 51 , 27
11814 , 24 , 40
11815 , 0 , 43
11816 , 12 , 25
11817 , 100 , 9
11818 , 0 , 35
11819 , 25 , 29
11820 , 19 , 0
11821 , 78 , 26
11822 , 24 , 16
11823 , 15 , 30
11824 , 8 , 7
11825 , 24 , 33
11826 , 8 , 0
11827 , 19 , 58
11828 , 21 , 29
11829 , 10 , 0
11830 , 0 , 18
11831 , 39 , 16
11832 , 54 , 8
11833 , 31 , 24
11834 , 33 , 23
11835 , 41 , 15
11836 , 55 , 37
11837 , 0 , 16
11838 , 44 , 41
11839 , 63 , 36
11840 , 12 , 10
11841 , 29 , 45
11842 , 35 , 16
11843 , 20 , 26
11844 , 27 , 107
11845 , 34 , 0
11846 , 16 , 38
11847 , 45 , 41
11848 , 29 , 0
11849 , 43 , 119
11850 , 38 , 66
11851 , 0 , 38
11852 , 38 , 56
11853 , 30 , 0
11854 , 42 , 44
11855 , 33 , 51
11856 , 34 , 14
11857 , 40 , 37
11858 , 33 , 13
11859 , 0 , 26
11860 , 14 , 45
11861 , 25 , 36
11862 , 6 , 12
11863 , 0 , 23
11864 , 0 , 31
11865 , 14 , 10
11866 , 11 , 26
11867 , 11 , 23
11868 , 51 , 22
11869 , 0 , 57
11870 , 53 , 38
11871 , 35 , 0
11872 , 42 , 10
11873 , 0 , 9
11874 , 12 , 12
11875 , 28 , 64
11876 , 48 , 0
11877 , 18 , 33
11878 , 9 , 16
11879 , 10 , 26
11880 , 0 , 15
11881 , 55 , 13
11882 , 30 , 13
11883 , 23 , 12
11884 , 16 , 49
11885 , 0 , 22
11886 , 10 , 24
11887 , 0 , 57
11888 , 12 , 32
11889 , 42 , 32
11890 , 15 , 15
11891 , 23 , 62
11892 , 41 , 98
11893 , 51 , 34
11894 , 22 , 54
11895 , 22 , 18
11896 , 43 , 29
11897 , 13 , 0
11898 , 35 , 16
11899 , 75 , 17
11900 , 15 , 12
11901 , 47 , 20
11902 , 28 , 33
11903 , 48 , 29
11904 , 19 , 26
11905 , 16 , 25
11906 , 18 , 22
11907 , 9 , 21
11908 , 0 , 0
11909 , 29 , 48
11910 , 26 , 37
11911 , 22 , 25
11912 , 29 , 0
11913 , 9 , 12
11914 , 36 , 34
11915 , 0 , 10
11916 , 8 , 35
11917 , 115 , 0
11918 , 40 , 0
11919 , 14 , 13
11920 , 36 , 40
11921 , 22 , 10
11922 , 23 , 51
11923 , 24 , 34
11924 , 35 , 31
11925 , 19 , 74
11926 , 39 , 26
11927 , 12 , 10
11928 , 10 , 12
11929 , 14 , 0
11930 , 15 , 13
11931 , 21 , 0
11932 , 14 , 10
11933 , 31 , 25
11934 , 23 , 7
11935 , 4 , 8
11936 , 59 , 35
11937 , 11 , 14
11938 , 12 , 20
11939 , 60 , 28
11940 , 0 , 0
11941 , 23 , 8
11942 , 0 , 13
11943 , 24 , 30
11944 , 28 , 34
11945 , 25 , 12
11946 , 0 , 118
11947 , 14 , 0
11948 , 32 , 13
11949 , 27 , 25
11950 , 18 , 8
11951 , 16 , 19
11952 , 42 , 0
11953 , 35 , 0
11954 , 13 , 0
11955 , 56 , 37
11956 , 127 , 25
11957 , 0 , 31
11958 , 0 , 24
11959 , 7 , 25
11960 , 7 , 16
11961 , 14 , 28
11962 , 30 , 0
11963 , 11 , 24
11964 , 60 , 12
11965 , 0 , 49
11966 , 30 , 27
11967 , 11 , 35
11968 , 56 , 0
11969 , 28 , 24
11970 , 8 , 0
11971 , 27 , 11
11972 , 73 , 32
11973 , 26 , 43
11974 , 23 , 9
11975 , 9 , 0
11976 , 22 , 19
11977 , 0 , 15
11978 , 0 , 15
11979 , 18 , 0
11980 , 8 , 0
11981 , 20 , 0
11982 , 0 , 44
11983 , 28 , 10
11984 , 12 , 17
11985 , 0 , 24
11986 , 12 , 0
11987 , 45 , 0
11988 , 99 , 76
11989 , 20 , 13
11990 , 26 , 47
11991 , 0 , 21
11992 , 46 , 41
11993 , 15 , 34
11994 , 33 , 0
11995 , 43 , 16
11996 , 7 , 9
11997 , 52 , 68
11998 , 22 , 35
11999 , 61 , 0
12000 , 51 , 0
12001 , 0 , 26
12002 , 0 , 15
12003 , 25 , 32
12004 , 0 , 29
12005 , 32 , 46
12006 , 0 , 35
12007 , 16 , 26
12008 , 47 , 10
12009 , 0 , 16
12010 , 15 , 16
12011 , 17 , 48
12012 , 24 , 15
12013 , 22 , 24
12014 , 27 , 28
12015 , 69 , 6
12016 , 31 , 63
12017 , 6 , 0
12018 , 10 , 15
12019 , 36 , 0
12020 , 68 , 26
12021 , 0 , 31
12022 , 32 , 5
12023 , 44 , 46
12024 , 29 , 14
12025 , 8 , 55
12026 , 26 , 17
12027 , 45 , 34
12028 , 32 , 41
12029 , 22 , 0
12030 , 0 , 73
12031 , 81 , 31
12032 , 13 , 10
12033 , 19 , 12
12034 , 4 , 0
12035 , 20 , 23
12036 , 47 , 0
12037 , 9 , 64
12038 , 15 , 15
12039 , 0 , 0
12040 , 24 , 64
12041 , 19 , 0
12042 , 39 , 42
12043 , 32 , 0
12044 , 14 , 47
12045 , 0 , 48
12046 , 40 , 23
12047 , 20 , 0
12048 , 15 , 70
12049 , 48 , 5
12050 , 32 , 8
12051 , 0 , 18
12052 , 53 , 30
12053 , 12 , 9
12054 , 14 , 13
12055 , 21 , 16
12056 , 73 , 26
12057 , 15 , 4
12058 , 23 , 30
12059 , 0 , 0
12060 , 37 , 16
12061 , 47 , 0
12062 , 31 , 11
12063 , 27 , 38
12064 , 51 , 0
12065 , 14 , 27
12066 , 24 , 31
12067 , 18 , 13
12068 , 36 , 0
12069 , 0 , 37
12070 , 0 , 17
12071 , 14 , 0
12072 , 25 , 0
12073 , 7 , 20
12074 , 0 , 32
12075 , 51 , 22
12076 , 17 , 55
12077 , 0 , 0
12078 , 61 , 14
12079 , 50 , 20
12080 , 29 , 13
12081 , 21 , 36
12082 , 23 , 0
12083 , 0 , 39
12084 , 28 , 54
12085 , 37 , 45
12086 , 20 , 54
12087 , 22 , 56
12088 , 19 , 49
12089 , 35 , 15
