line_no, Core 0 lines , Core 1 lines
1149 , 0 , 0
1150 , 0 , 231
1151 , 352 , 289
1152 , 0 , 297
1153 , 0 , 218
1154 , 0 , 0
1155 , 0 , 0
1156 , 269 , 0
1157 , 0 , 0
1158 , 0 , 379
1159 , 0 , 0
1160 , 0 , 0
1161 , 561 , 281
1162 , 310 , 199
1163 , 0 , 0
1164 , 0 , 0
1165 , 0 , 0
1166 , 0 , 0
1167 , 0 , 0
1168 , 549 , 285
1169 , 0 , 201
1170 , 0 , 0
1171 , 214 , 196
1172 , 0 , 0
1173 , 0 , 0
1174 , 0 , 364
1175 , 0 , 0
1176 , 0 , 0
1177 , 0 , 499
1178 , 398 , 0
1179 , 0 , 0
1180 , 578 , 248
1181 , 0 , 589
1182 , 253 , 232
1183 , 0 , 241
1184 , 0 , 0
1185 , 0 , 352
1186 , 0 , 0
1187 , 0 , 0
1188 , 0 , 262
1189 , 0 , 0
1190 , 227 , 255
1191 , 0 , 587
1192 , 260 , 0
1193 , 0 , 0
1194 , 0 , 0
1195 , 216 , 216
1196 , 0 , 260
1197 , 0 , 0
1198 , 0 , 288
1199 , 0 , 0
1200 , 206 , 0
1201 , 458 , 0
1202 , 0 , 0
1203 , 484 , 241
1204 , 0 , 0
1205 , 0 , 0
1206 , 263 , 0
1207 , 460 , 0
1208 , 308 , 0
1209 , 195 , 330
1210 , 0 , 0
1211 , 0 , 0
1212 , 0 , 592
1213 , 0 , 244
1214 , 0 , 244
1215 , 0 , 338
1216 , 0 , 0
1217 , 0 , 0
1218 , 255 , 178
1219 , 334 , 247
1220 , 0 , 328
1221 , 1071 , 0
1222 , 0 , 252
1223 , 277 , 0
1224 , 233 , 310
1225 , 0 , 350
1226 , 328 , 0
1227 , 0 , 237
1228 , 0 , 0
1229 , 0 , 1259
1230 , 0 , 0
1231 , 0 , 0
1232 , 308 , 237
1233 , 0 , 0
1234 , 0 , 0
1235 , 285 , 467
1236 , 378 , 0
1237 , 0 , 0
1238 , 0 , 248
1239 , 522 , 0
1240 , 0 , 0
1241 , 0 , 0
1242 , 0 , 0
1243 , 0 , 582
1244 , 354 , 0
1245 , 189 , 0
1246 , 0 , 0
1247 , 322 , 274
1248 , 0 , 174
1249 , 0 , 279
1250 , 0 , 0
1251 , 0 , 0
1252 , 275 , 0
1253 , 0 , 981
1254 , 0 , 0
1255 , 0 , 0
1256 , 296 , 242
1257 , 368 , 0
1258 , 254 , 306
1259 , 0 , 0
1260 , 0 , 0
1261 , 0 , 819
1262 , 0 , 0
1263 , 0 , 0
1264 , 0 , 277
1265 , 0 , 214
1266 , 0 , 0
1267 , 556 , 572
1268 , 255 , 277
1269 , 0 , 0
1270 , 0 , 319
1271 , 0 , 0
1272 , 189 , 0
1273 , 720 , 0
1274 , 0 , 0
1275 , 0 , 0
1276 , 293 , 0
1277 , 393 , 223
1278 , 0 , 0
1279 , 261 , 0
1280 , 609 , 0
1281 , 0 , 0
1282 , 236 , 236
1283 , 400 , 261
1284 , 0 , 229
1285 , 0 , 0
1286 , 0 , 310
1287 , 150 , 0
1288 , 0 , 269
1289 , 0 , 338
1290 , 0 , 0
1291 , 0 , 0
1292 , 0 , 0
1293 , 0 , 0
1294 , 212 , 0
1295 , 0 , 0
1296 , 0 , 627
1297 , 0 , 0
1298 , 0 , 187
1299 , 488 , 0
1300 , 251 , 0
1301 , 0 , 0
1302 , 0 , 0
1303 , 0 , 0
1304 , 0 , 322
1305 , 257 , 0
1306 , 0 , 279
1307 , 237 , 0
1308 , 0 , 0
1309 , 280 , 0
1310 , 433 , 207
1311 , 0 , 0
1312 , 301 , 0
1313 , 0 , 0
1314 , 0 , 269
1315 , 272 , 319
1316 , 146 , 486
1317 , 0 , 0
1318 , 0 , 0
1319 , 0 , 688
1320 , 0 , 0
1321 , 369 , 0
1322 , 0 , 0
1323 , 0 , 224
1324 , 190 , 0
1325 , 0 , 0
1326 , 0 , 290
1327 , 334 , 0
1328 , 449 , 468
1329 , 0 , 0
1330 , 0 , 0
1331 , 0 , 710
1332 , 212 , 372
1333 , 0 , 1120
1334 , 250 , 642
1335 , 590 , 0
1336 , 0 , 0
1337 , 0 , 0
1338 , 0 , 0
1339 , 276 , 0
1340 , 414 , 311
1341 , 278 , 0
1342 , 0 , 0
1343 , 367 , 0
1344 , 0 , 0
1345 , 0 , 191
1346 , 170 , 0
1347 , 229 , 0
1348 , 0 , 0
1349 , 0 , 0
1350 , 0 , 0
1351 , 0 , 511
1352 , 491 , 512
1353 , 0 , 0
1354 , 580 , 235
1355 , 0 , 603
