line_no, Core 0 lines , Core 1 lines
178 , 52 , 16
179 , 16 , 15
180 , 0 , 0
181 , 32 , 22
182 , 6 , 28
183 , 30 , 32
184 , 18 , 38
185 , 17 , 30
186 , 30 , 23
187 , 21 , 24
188 , 15 , 20
189 , 428 , 0
190 , 29 , 26
191 , 42 , 63
192 , 11 , 15
193 , 23 , 40
194 , 18 , 27
195 , 22 , 35
196 , 0 , 0
197 , 9 , 19
198 , 42 , 28
199 , 37 , 38
200 , 53 , 33
201 , 15 , 7
202 , 17 , 1
203 , 19 , 9
204 , 11 , 43
205 , 0 , 0
206 , 29 , 33
207 , 5 , 9
208 , 22 , 29
209 , 24 , 33
210 , 40 , 39
211 , 27 , 50
212 , 0 , 0
213 , 5 , 15
214 , 20 , 40
215 , 41 , 14
216 , 19 , 11
217 , 12 , 6
218 , 15 , 21
219 , 27 , 41
220 , 20 , 1
221 , 0 , 0
222 , 32 , 37
223 , 36 , 14
224 , 18 , 33
225 , 0 , 2
226 , 27 , 6
227 , 46 , 19
228 , 0 , 0
229 , 5 , 16
230 , 25 , 37
231 , 29 , 15
232 , 8 , 40
233 , 29 , 17
234 , 41 , 44
235 , 25 , 21
236 , 17 , 57
237 , 0 , 0
238 , 20 , 17
239 , 59 , 30
240 , 39 , 22
241 , 6 , 6
242 , 10 , 36
243 , 42 , 34
244 , 0 , 0
245 , 51 , 7
246 , 31 , 30
247 , 6 , 10
248 , 25 , 30
249 , 16 , 48
250 , 14 , 27
251 , 7 , 30
252 , 25 , 9
253 , 0 , 0
254 , 60 , 48
255 , 34 , 14
256 , 8 , 6
257 , 61 , 60
258 , 42 , 8
259 , 36 , 30
260 , 451 , 0
261 , 11 , 33
262 , 9 , 24
263 , 35 , 12
264 , 17 , 47
265 , 8 , 42
266 , 18 , 30
267 , 25 , 4
268 , 49 , 19
269 , 0 , 0
270 , 21 , 12
271 , 20 , 13
272 , 38 , 35
273 , 32 , 23
274 , 16 , 4
275 , 8 , 34
276 , 0 , 0
277 , 30 , 31
278 , 8 , 4
279 , 35 , 10
280 , 19 , 19
281 , 34 , 51
282 , 28 , 17
283 , 33 , 25
284 , 22 , 66
285 , 0 , 0
286 , 41 , 27
287 , 37 , 33
288 , 20 , 10
289 , 24 , 49
290 , 35 , 24
291 , 21 , 31
292 , 0 , 0
293 , 39 , 34
294 , 54 , 21
295 , 28 , 12
296 , 44 , 15
297 , 54 , 36
298 , 31 , 27
299 , 39 , 22
300 , 33 , 14
301 , 0 , 0
302 , 2 , 0
303 , 30 , 13
304 , 58 , 14
305 , 24 , 13
306 , 37 , 24
307 , 64 , 10
308 , 0 , 0
309 , 13 , 35
310 , 22 , 43
311 , 45 , 11
312 , 15 , 72
313 , 9 , 7
314 , 20 , 34
315 , 43 , 25
316 , 41 , 19
317 , 0 , 0
318 , 18 , 53
319 , 47 , 31
320 , 0 , 39
321 , 21 , 4
322 , 22 , 56
323 , 15 , 23
324 , 0 , 467
325 , 18 , 22
326 , 9 , 10
327 , 20 , 21
328 , 20 , 25
329 , 14 , 26
330 , 18 , 42
331 , 14 , 34
332 , 25 , 20
333 , 0 , 0
334 , 12 , 27
335 , 8 , 20
336 , 16 , 28
337 , 31 , 19
338 , 54 , 10
339 , 8 , 23
340 , 0 , 0
341 , 46 , 27
342 , 28 , 33
343 , 7 , 10
344 , 44 , 6
345 , 4 , 19
346 , 34 , 16
347 , 25 , 35
348 , 33 , 14
349 , 0 , 0
350 , 31 , 38
351 , 34 , 40
352 , 7 , 40
353 , 60 , 28
354 , 0 , 14
355 , 40 , 37
356 , 0 , 0
357 , 44 , 27
358 , 33 , 28
359 , 0 , 7
360 , 10 , 5
361 , 15 , 9
362 , 7 , 65
363 , 42 , 26
364 , 17 , 23
365 , 0 , 0
366 , 17 , 26
367 , 55 , 3
368 , 16 , 15
369 , 10 , 16
370 , 26 , 27
371 , 0 , 16
372 , 0 , 402
373 , 38 , 29
374 , 62 , 27
375 , 15 , 0
376 , 44 , 19
377 , 21 , 41
378 , 21 , 40
379 , 8 , 26
380 , 56 , 26
381 , 0 , 0
382 , 13 , 5
383 , 26 , 36
384 , 37 , 5
385 , 35 , 44
386 , 2 , 18
387 , 26 , 21
388 , 0 , 0
389 , 44 , 35
390 , 4 , 10
391 , 32 , 15
392 , 0 , 45
393 , 21 , 50
394 , 16 , 24
395 , 20 , 40
396 , 17 , 39
397 , 0 , 0
398 , 26 , 27
399 , 39 , 13
400 , 45 , 29
401 , 0 , 48
402 , 19 , 13
403 , 45 , 35
404 , 0 , 0
405 , 26 , 38
406 , 46 , 45
407 , 28 , 30
408 , 25 , 22
409 , 35 , 19
410 , 35 , 9
411 , 52 , 74
412 , 16 , 26
413 , 409 , 0
414 , 27 , 16
415 , 26 , 49
416 , 38 , 16
417 , 28 , 47
418 , 17 , 34
419 , 37 , 21
420 , 0 , 0
421 , 22 , 17
422 , 16 , 25
423 , 71 , 27
424 , 29 , 32
425 , 32 , 17
426 , 7 , 40
427 , 25 , 54
428 , 27 , 19
429 , 0 , 419
430 , 7 , 32
431 , 26 , 13
432 , 14 , 14
433 , 22 , 68
434 , 48 , 10
435 , 33 , 22
436 , 390 , 0
437 , 4 , 9
438 , 25 , 39
439 , 3 , 49
440 , 3 , 26
441 , 42 , 30
442 , 12 , 19
443 , 13 , 26
444 , 18 , 23
445 , 0 , 0
446 , 29 , 14
447 , 15 , 8
448 , 32 , 42
449 , 21 , 16
450 , 54 , 32
451 , 21 , 24
452 , 0 , 0
453 , 30 , 30
454 , 0 , 21
455 , 36 , 15
456 , 0 , 18
457 , 75 , 48
458 , 14 , 10
459 , 38 , 15
460 , 12 , 10
461 , 0 , 0
462 , 39 , 20
463 , 28 , 10
464 , 34 , 17
465 , 17 , 53
466 , 4 , 25
467 , 36 , 27
468 , 0 , 0
469 , 35 , 37
470 , 44 , 29
471 , 8 , 6
472 , 47 , 25
473 , 25 , 19
474 , 64 , 40
475 , 30 , 24
476 , 24 , 21
477 , 800 , 398
478 , 36 , 18
479 , 26 , 24
480 , 6 , 27
481 , 35 , 10
482 , 18 , 34
483 , 26 , 37
484 , 0 , 0
485 , 35 , 27
486 , 33 , 28
487 , 15 , 0
488 , 24 , 22
489 , 27 , 1
490 , 59 , 36
491 , 60 , 16
492 , 9 , 12
493 , 0 , 0
494 , 17 , 16
495 , 43 , 14
496 , 74 , 19
497 , 53 , 9
498 , 43 , 20
499 , 12 , 5
500 , 0 , 0
501 , 51 , 55
502 , 32 , 36
503 , 45 , 18
504 , 38 , 4
505 , 17 , 42
506 , 53 , 33
507 , 11 , 9
508 , 38 , 28
509 , 0 , 0
510 , 19 , 25
511 , 7 , 11
512 , 28 , 31
513 , 27 , 38
514 , 36 , 25
515 , 7 , 39
516 , 0 , 0
517 , 37 , 33
518 , 33 , 15
519 , 4 , 37
520 , 21 , 34
521 , 12 , 33
522 , 31 , 43
523 , 14 , 9
524 , 55 , 18
525 , 0 , 0
526 , 19 , 33
527 , 27 , 39
528 , 29 , 41
529 , 14 , 37
530 , 9 , 0
531 , 26 , 21
532 , 0 , 0
533 , 26 , 28
534 , 17 , 23
535 , 47 , 41
536 , 27 , 44
537 , 22 , 36
538 , 60 , 20
539 , 5 , 12
540 , 0 , 19
541 , 0 , 0
542 , 37 , 24
543 , 40 , 5
544 , 67 , 32
545 , 15 , 17
546 , 54 , 44
547 , 9 , 42
548 , 0 , 0
549 , 59 , 12
550 , 42 , 32
551 , 12 , 45
552 , 32 , 39
553 , 17 , 25
554 , 14 , 11
555 , 29 , 36
556 , 23 , 29
557 , 0 , 0
558 , 8 , 59
559 , 58 , 15
560 , 40 , 11
561 , 73 , 27
562 , 12 , 15
563 , 17 , 28
564 , 0 , 0
565 , 18 , 12
566 , 13 , 36
567 , 0 , 22
568 , 30 , 5
569 , 27 , 13
570 , 30 , 28
571 , 16 , 29
572 , 4 , 14
573 , 0 , 0
574 , 10 , 26
575 , 20 , 27
576 , 15 , 16
577 , 13 , 33
578 , 37 , 36
579 , 36 , 16
580 , 0 , 0
581 , 14 , 8
582 , 27 , 44
583 , 31 , 31
584 , 26 , 25
585 , 25 , 0
586 , 17 , 29
587 , 10 , 23
588 , 24 , 22
589 , 0 , 0
590 , 31 , 35
591 , 42 , 13
592 , 16 , 33
593 , 15 , 20
594 , 9 , 9
595 , 63 , 27
596 , 0 , 0
597 , 10 , 45
598 , 18 , 20
599 , 59 , 42
600 , 32 , 16
601 , 55 , 8
602 , 22 , 12
603 , 3 , 26
604 , 23 , 24
605 , 0 , 0
606 , 29 , 56
607 , 13 , 17
608 , 31 , 10
609 , 37 , 2
610 , 39 , 8
611 , 12 , 31
612 , 0 , 0
613 , 9 , 28
614 , 41 , 20
615 , 0 , 50
616 , 11 , 66
617 , 0 , 27
618 , 37 , 14
619 , 0 , 4
620 , 34 , 31
621 , 0 , 408
622 , 26 , 39
623 , 26 , 41
624 , 20 , 6
625 , 47 , 3
626 , 29 , 10
627 , 4 , 16
628 , 0 , 0
629 , 31 , 11
630 , 11 , 35
631 , 35 , 47
632 , 38 , 25
633 , 34 , 8
634 , 30 , 29
635 , 49 , 4
636 , 31 , 12
637 , 0 , 0
638 , 41 , 39
639 , 32 , 15
640 , 23 , 30
641 , 9 , 40
642 , 77 , 20
643 , 20 , 42
644 , 0 , 0
645 , 21 , 28
646 , 22 , 11
647 , 32 , 25
648 , 30 , 41
649 , 53 , 28
650 , 21 , 14
651 , 10 , 17
652 , 21 , 36
653 , 0 , 0
654 , 13 , 64
655 , 38 , 12
656 , 22 , 16
657 , 19 , 0
658 , 37 , 14
659 , 0 , 19
660 , 0 , 0
661 , 52 , 21
662 , 6 , 0
663 , 34 , 41
664 , 26 , 14
665 , 16 , 20
666 , 25 , 22
667 , 32 , 28
668 , 22 , 6
669 , 0 , 0
670 , 28 , 29
671 , 33 , 34
672 , 22 , 11
673 , 41 , 21
674 , 12 , 23
675 , 60 , 23
676 , 0 , 0
677 , 51 , 14
678 , 23 , 61
679 , 32 , 12
680 , 15 , 29
681 , 52 , 24
682 , 26 , 17
683 , 62 , 21
684 , 16 , 38
685 , 0 , 0
686 , 14 , 28
687 , 43 , 27
688 , 21 , 14
689 , 13 , 27
690 , 7 , 5
691 , 36 , 27
692 , 0 , 0
693 , 20 , 16
694 , 23 , 26
695 , 11 , 31
696 , 40 , 22
697 , 29 , 11
698 , 48 , 20
699 , 16 , 44
700 , 28 , 24
701 , 0 , 0
702 , 24 , 21
703 , 15 , 33
704 , 38 , 23
705 , 56 , 6
706 , 0 , 30
707 , 26 , 36
708 , 0 , 0
709 , 18 , 18
710 , 8 , 29
711 , 24 , 7
712 , 38 , 40
713 , 26 , 0
714 , 28 , 34
715 , 30 , 15
716 , 51 , 40
717 , 0 , 0
718 , 19 , 31
719 , 20 , 22
720 , 32 , 10
721 , 41 , 28
722 , 21 , 33
723 , 12 , 25
724 , 0 , 0
725 , 28 , 21
726 , 12 , 32
727 , 23 , 25
728 , 46 , 40
729 , 17 , 38
730 , 48 , 5
731 , 26 , 9
732 , 11 , 48
733 , 0 , 0
734 , 33 , 59
735 , 26 , 9
736 , 7 , 18
737 , 42 , 19
738 , 21 , 9
739 , 17 , 17
740 , 0 , 0
741 , 40 , 26
742 , 15 , 38
743 , 13 , 46
744 , 47 , 29
745 , 5 , 18
746 , 29 , 17
747 , 47 , 43
748 , 29 , 18
749 , 0 , 0
750 , 22 , 6
751 , 33 , 22
752 , 0 , 32
753 , 49 , 52
754 , 0 , 30
755 , 28 , 10
756 , 0 , 0
757 , 9 , 53
758 , 35 , 24
759 , 57 , 43
760 , 35 , 66
761 , 67 , 34
762 , 38 , 45
763 , 29 , 27
764 , 23 , 44
765 , 0 , 0
766 , 23 , 18
767 , 11 , 65
768 , 40 , 18
769 , 8 , 12
770 , 52 , 36
771 , 30 , 16
772 , 0 , 0
773 , 29 , 30
774 , 43 , 34
775 , 21 , 34
776 , 33 , 36
777 , 35 , 24
778 , 66 , 11
779 , 16 , 26
780 , 33 , 20
781 , 0 , 0
782 , 14 , 18
783 , 20 , 32
784 , 42 , 29
785 , 9 , 3
786 , 15 , 35
787 , 33 , 47
788 , 472 , 0
789 , 43 , 37
790 , 8 , 3
791 , 35 , 16
792 , 13 , 23
793 , 39 , 45
794 , 36 , 20
795 , 12 , 27
796 , 7 , 31
797 , 0 , 0
798 , 34 , 25
799 , 39 , 19
800 , 19 , 13
801 , 14 , 29
802 , 57 , 20
803 , 12 , 46
804 , 0 , 0
805 , 41 , 12
806 , 36 , 39
807 , 28 , 30
808 , 5 , 13
809 , 34 , 50
810 , 10 , 23
811 , 6 , 37
812 , 26 , 54
813 , 0 , 0
814 , 12 , 14
815 , 72 , 15
816 , 51 , 52
817 , 16 , 24
818 , 47 , 7
819 , 27 , 23
820 , 0 , 0
821 , 50 , 38
822 , 46 , 24
823 , 52 , 48
824 , 41 , 33
825 , 30 , 15
826 , 10 , 26
827 , 12 , 33
828 , 27 , 38
829 , 0 , 0
830 , 41 , 32
831 , 16 , 29
832 , 21 , 31
833 , 0 , 34
834 , 36 , 44
835 , 49 , 44
836 , 0 , 0
837 , 35 , 16
838 , 12 , 32
839 , 10 , 47
840 , 26 , 21
841 , 35 , 0
842 , 14 , 33
843 , 20 , 18
844 , 33 , 35
845 , 0 , 0
846 , 11 , 23
847 , 40 , 45
848 , 24 , 19
849 , 40 , 41
850 , 26 , 46
851 , 36 , 19
852 , 0 , 0
853 , 11 , 29
854 , 16 , 43
855 , 25 , 42
856 , 23 , 6
857 , 21 , 39
858 , 26 , 22
859 , 18 , 23
860 , 5 , 47
861 , 0 , 0
862 , 0 , 34
863 , 37 , 24
864 , 27 , 29
865 , 23 , 26
866 , 17 , 19
867 , 20 , 9
868 , 0 , 0
869 , 6 , 13
870 , 41 , 38
871 , 18 , 25
872 , 45 , 14
873 , 7 , 53
874 , 28 , 47
875 , 45 , 13
876 , 13 , 22
877 , 0 , 0
878 , 12 , 20
879 , 34 , 55
880 , 18 , 16
881 , 40 , 4
882 , 45 , 41
883 , 59 , 24
884 , 0 , 0
885 , 28 , 33
886 , 13 , 17
887 , 42 , 32
888 , 16 , 48
889 , 20 , 30
890 , 29 , 59
891 , 28 , 50
892 , 32 , 3
893 , 0 , 0
894 , 28 , 38
895 , 33 , 5
896 , 29 , 30
897 , 26 , 22
898 , 46 , 22
899 , 28 , 40
900 , 0 , 0
901 , 51 , 19
902 , 20 , 16
903 , 39 , 23
904 , 29 , 21
905 , 20 , 35
906 , 19 , 23
907 , 21 , 14
908 , 31 , 16
909 , 0 , 0
910 , 48 , 28
911 , 36 , 55
912 , 22 , 25
913 , 24 , 10
914 , 28 , 19
915 , 25 , 39
916 , 0 , 0
917 , 15 , 55
918 , 52 , 29
919 , 38 , 13
920 , 26 , 30
921 , 4 , 35
922 , 10 , 37
923 , 22 , 0
924 , 5 , 27
925 , 0 , 0
926 , 8 , 38
927 , 25 , 40
928 , 41 , 33
929 , 31 , 17
930 , 10 , 36
931 , 13 , 27
932 , 0 , 0
933 , 57 , 19
934 , 48 , 17
935 , 3 , 33
936 , 35 , 44
937 , 20 , 27
938 , 10 , 27
939 , 14 , 27
940 , 0 , 77
941 , 0 , 0
942 , 6 , 12
943 , 34 , 40
944 , 21 , 37
945 , 10 , 32
946 , 51 , 23
947 , 32 , 26
948 , 0 , 0
949 , 34 , 11
950 , 20 , 42
951 , 32 , 35
952 , 30 , 19
953 , 16 , 20
954 , 33 , 25
955 , 20 , 49
956 , 16 , 19
957 , 433 , 0
958 , 22 , 22
959 , 9 , 50
960 , 38 , 38
961 , 30 , 34
962 , 53 , 52
963 , 39 , 15
964 , 0 , 0
965 , 20 , 21
966 , 25 , 26
967 , 5 , 8
968 , 0 , 49
969 , 28 , 54
970 , 33 , 11
971 , 39 , 11
972 , 43 , 28
973 , 0 , 0
974 , 7 , 36
975 , 17 , 37
976 , 19 , 48
977 , 17 , 23
978 , 25 , 29
979 , 28 , 11
980 , 0 , 0
981 , 24 , 21
982 , 8 , 40
983 , 40 , 26
984 , 20 , 13
985 , 18 , 31
986 , 25 , 32
987 , 17 , 54
988 , 52 , 31
989 , 0 , 0
990 , 12 , 3
991 , 25 , 85
992 , 44 , 19
993 , 29 , 25
994 , 30 , 23
995 , 35 , 18
996 , 0 , 0
997 , 37 , 38
998 , 40 , 41
999 , 54 , 21
1000 , 37 , 28
1001 , 66 , 13
1002 , 48 , 21
1003 , 26 , 12
1004 , 41 , 43
1005 , 0 , 0
1006 , 13 , 38
1007 , 25 , 39
1008 , 13 , 5
1009 , 42 , 33
1010 , 43 , 3
1011 , 7 , 47
1012 , 0 , 0
1013 , 27 , 21
1014 , 44 , 64
1015 , 26 , 35
1016 , 26 , 9
1017 , 18 , 23
1018 , 15 , 15
1019 , 27 , 96
1020 , 32 , 49
1021 , 0 , 0
1022 , 10 , 20
1023 , 10 , 25
1024 , 41 , 15
1025 , 42 , 11
1026 , 29 , 43
1027 , 43 , 24
1028 , 0 , 0
1029 , 32 , 13
1030 , 36 , 13
1031 , 16 , 31
1032 , 26 , 26
1033 , 41 , 19
1034 , 15 , 12
1035 , 38 , 49
1036 , 23 , 23
1037 , 0 , 0
1038 , 33 , 55
1039 , 39 , 20
1040 , 24 , 28
1041 , 21 , 27
1042 , 6 , 42
1043 , 3 , 14
1044 , 0 , 0
1045 , 50 , 27
1046 , 4 , 65
1047 , 7 , 28
1048 , 26 , 23
1049 , 21 , 44
1050 , 35 , 30
1051 , 11 , 33
1052 , 24 , 21
1053 , 0 , 0
1054 , 52 , 36
1055 , 28 , 17
1056 , 18 , 40
1057 , 43 , 38
1058 , 22 , 42
1059 , 25 , 10
1060 , 0 , 0
1061 , 27 , 23
1062 , 24 , 18
1063 , 31 , 20
1064 , 51 , 14
1065 , 13 , 24
1066 , 17 , 8
1067 , 31 , 16
1068 , 15 , 24
1069 , 0 , 0
1070 , 26 , 21
1071 , 10 , 34
1072 , 24 , 68
1073 , 9 , 6
1074 , 16 , 19
1075 , 35 , 0
1076 , 455 , 0
1077 , 25 , 6
1078 , 26 , 17
1079 , 33 , 16
1080 , 23 , 9
1081 , 12 , 30
1082 , 52 , 21
1083 , 35 , 29
1084 , 32 , 8
1085 , 0 , 0
1086 , 30 , 21
1087 , 9 , 43
1088 , 33 , 39
1089 , 46 , 12
1090 , 25 , 28
1091 , 19 , 48
1092 , 0 , 0
1093 , 29 , 32
1094 , 35 , 31
1095 , 43 , 31
1096 , 44 , 26
1097 , 38 , 8
1098 , 25 , 34
1099 , 20 , 12
1100 , 53 , 43
1101 , 0 , 0
1102 , 37 , 18
1103 , 26 , 0
1104 , 5 , 9
1105 , 32 , 4
1106 , 58 , 22
1107 , 31 , 5
1108 , 0 , 0
1109 , 36 , 30
1110 , 32 , 38
1111 , 20 , 67
1112 , 31 , 2
1113 , 23 , 15
1114 , 23 , 14
1115 , 33 , 28
1116 , 22 , 45
1117 , 430 , 0
1118 , 20 , 18
1119 , 25 , 27
1120 , 22 , 15
1121 , 47 , 67
1122 , 16 , 52
1123 , 43 , 14
1124 , 0 , 0
1125 , 14 , 21
1126 , 30 , 2
1127 , 25 , 22
1128 , 17 , 9
1129 , 47 , 20
1130 , 29 , 38
1131 , 0 , 19
1132 , 24 , 35
1133 , 0 , 0
1134 , 7 , 16
1135 , 17 , 41
1136 , 39 , 35
1137 , 33 , 42
1138 , 16 , 36
1139 , 23 , 25
1140 , 0 , 0
1141 , 29 , 24
1142 , 5 , 13
1143 , 0 , 9
1144 , 32 , 23
1145 , 27 , 38
1146 , 41 , 11
1147 , 20 , 22
1148 , 57 , 26
1149 , 0 , 0
1150 , 9 , 39
1151 , 13 , 36
1152 , 18 , 25
1153 , 47 , 6
1154 , 21 , 30
1155 , 8 , 41
1156 , 0 , 0
1157 , 8 , 45
1158 , 28 , 18
1159 , 8 , 37
1160 , 19 , 48
1161 , 51 , 11
1162 , 53 , 40
1163 , 29 , 25
1164 , 37 , 19
1165 , 0 , 0
1166 , 10 , 12
1167 , 43 , 28
1168 , 24 , 30
1169 , 23 , 35
1170 , 15 , 45
1171 , 21 , 21
1172 , 0 , 0
1173 , 31 , 21
1174 , 22 , 63
1175 , 10 , 30
1176 , 15 , 44
1177 , 59 , 42
1178 , 13 , 16
1179 , 13 , 35
1180 , 86 , 34
1181 , 0 , 0
1182 , 32 , 49
1183 , 23 , 32
1184 , 27 , 22
1185 , 18 , 17
1186 , 18 , 24
1187 , 16 , 20
1188 , 0 , 428
1189 , 19 , 13
1190 , 48 , 43
1191 , 35 , 28
1192 , 45 , 12
1193 , 27 , 0
1194 , 20 , 44
1195 , 14 , 25
1196 , 32 , 19
1197 , 0 , 0
1198 , 31 , 12
1199 , 28 , 7
1200 , 36 , 7
1201 , 38 , 16
1202 , 22 , 30
1203 , 13 , 12
1204 , 0 , 0
1205 , 29 , 47
1206 , 33 , 9
1207 , 36 , 35
1208 , 46 , 22
1209 , 21 , 13
1210 , 38 , 40
1211 , 30 , 24
1212 , 53 , 30
1213 , 0 , 0
1214 , 41 , 34
1215 , 13 , 41
1216 , 46 , 2
1217 , 58 , 41
1218 , 29 , 45
1219 , 14 , 42
1220 , 0 , 0
1221 , 29 , 8
1222 , 20 , 43
1223 , 25 , 18
1224 , 63 , 41
1225 , 25 , 24
1226 , 33 , 11
1227 , 28 , 26
1228 , 2 , 17
1229 , 0 , 411
1230 , 21 , 14
1231 , 0 , 20
1232 , 4 , 38
1233 , 25 , 20
1234 , 14 , 43
1235 , 36 , 76
1236 , 0 , 0
1237 , 25 , 35
1238 , 4 , 10
1239 , 50 , 25
1240 , 6 , 6
1241 , 19 , 24
1242 , 10 , 38
1243 , 9 , 22
1244 , 24 , 29
1245 , 0 , 0
1246 , 26 , 34
1247 , 9 , 37
1248 , 31 , 18
1249 , 31 , 30
1250 , 5 , 19
1251 , 23 , 10
1252 , 0 , 0
1253 , 26 , 52
1254 , 60 , 23
1255 , 21 , 38
1256 , 18 , 22
1257 , 25 , 25
1258 , 23 , 8
1259 , 56 , 5
1260 , 18 , 38
1261 , 0 , 0
1262 , 10 , 33
1263 , 30 , 31
1264 , 44 , 20
1265 , 30 , 7
1266 , 26 , 34
1267 , 37 , 59
1268 , 0 , 0
1269 , 72 , 11
1270 , 33 , 31
1271 , 16 , 19
1272 , 20 , 26
1273 , 54 , 15
1274 , 34 , 36
1275 , 16 , 19
1276 , 21 , 4
1277 , 0 , 0
1278 , 12 , 20
1279 , 16 , 34
1280 , 43 , 18
1281 , 3 , 5
1282 , 28 , 21
1283 , 68 , 36
1284 , 0 , 0
1285 , 41 , 7
1286 , 24 , 56
1287 , 13 , 39
1288 , 38 , 23
1289 , 10 , 21
1290 , 19 , 46
1291 , 12 , 14
1292 , 37 , 35
1293 , 0 , 0
1294 , 37 , 9
1295 , 5 , 29
1296 , 39 , 48
1297 , 9 , 0
1298 , 27 , 35
1299 , 23 , 27
1300 , 0 , 0
1301 , 19 , 13
1302 , 40 , 23
1303 , 5 , 12
1304 , 12 , 26
1305 , 21 , 15
1306 , 20 , 47
1307 , 17 , 17
1308 , 0 , 15
1309 , 400 , 0
1310 , 44 , 47
1311 , 22 , 13
1312 , 41 , 43
1313 , 8 , 15
1314 , 22 , 27
1315 , 42 , 47
1316 , 0 , 0
1317 , 36 , 40
1318 , 25 , 35
1319 , 49 , 36
1320 , 25 , 19
1321 , 54 , 28
1322 , 34 , 8
1323 , 10 , 57
1324 , 39 , 26
1325 , 0 , 0
1326 , 46 , 26
1327 , 13 , 7
1328 , 26 , 23
1329 , 24 , 2
1330 , 9 , 13
1331 , 29 , 36
1332 , 0 , 450
1333 , 14 , 28
1334 , 38 , 48
1335 , 27 , 25
1336 , 34 , 27
1337 , 34 , 37
1338 , 41 , 27
1339 , 46 , 15
1340 , 30 , 28
1341 , 0 , 0
1342 , 15 , 49
1343 , 36 , 47
1344 , 0 , 33
1345 , 31 , 27
1346 , 16 , 0
1347 , 35 , 10
1348 , 0 , 0
1349 , 21 , 25
1350 , 26 , 28
1351 , 13 , 32
1352 , 29 , 20
1353 , 7 , 8
1354 , 47 , 12
1355 , 45 , 26
1356 , 17 , 57
1357 , 0 , 0
1358 , 29 , 30
1359 , 21 , 21
