line_no, Core 0 lines , Core 1 lines
256 , 8 , 4
257 , 57 , 45
258 , 34 , 16
259 , 55 , 24
260 , 486 , 0
261 , 10 , 48
262 , 9 , 37
263 , 23 , 15
264 , 16 , 40
265 , 11 , 34
266 , 19 , 23
267 , 28 , 8
268 , 59 , 17
269 , 0 , 0
270 , 29 , 11
271 , 14 , 31
272 , 40 , 25
273 , 31 , 14
274 , 17 , 8
275 , 7 , 44
276 , 0 , 0
277 , 45 , 39
278 , 6 , 5
279 , 42 , 13
280 , 20 , 24
281 , 54 , 40
282 , 37 , 18
283 , 29 , 36
284 , 28 , 72
285 , 0 , 0
286 , 36 , 18
287 , 30 , 34
288 , 35 , 13
289 , 38 , 44
290 , 33 , 13
291 , 24 , 24
292 , 0 , 0
293 , 43 , 33
294 , 32 , 29
295 , 29 , 13
296 , 32 , 13
297 , 46 , 31
298 , 31 , 37
299 , 32 , 26
300 , 40 , 7
301 , 0 , 0
302 , 5 , 0
303 , 30 , 16
304 , 43 , 15
305 , 33 , 13
306 , 48 , 24
307 , 33 , 4
308 , 0 , 0
309 , 35 , 31
310 , 14 , 43
311 , 61 , 10
312 , 27 , 96
313 , 7 , 20
314 , 16 , 34
315 , 42 , 35
316 , 50 , 26
317 , 0 , 0
318 , 22 , 35
319 , 66 , 33
320 , 0 , 44
321 , 47 , 12
322 , 24 , 83
323 , 15 , 16
324 , 0 , 446
325 , 34 , 25
326 , 9 , 13
327 , 17 , 36
328 , 16 , 44
329 , 15 , 36
330 , 18 , 50
331 , 11 , 46
332 , 31 , 35
333 , 0 , 0
334 , 19 , 30
335 , 22 , 9
336 , 16 , 21
337 , 26 , 32
338 , 63 , 4
339 , 7 , 21
340 , 0 , 0
341 , 43 , 26
342 , 17 , 47
343 , 0 , 14
344 , 41 , 11
345 , 11 , 21
346 , 33 , 31
347 , 30 , 23
348 , 29 , 25
349 , 0 , 0
350 , 39 , 29
351 , 28 , 47
352 , 17 , 45
353 , 63 , 24
354 , 0 , 27
355 , 37 , 17
356 , 0 , 0
357 , 42 , 45
358 , 53 , 39
359 , 0 , 3
360 , 9 , 5
361 , 20 , 9
362 , 8 , 64
363 , 61 , 31
364 , 21 , 27
365 , 0 , 0
366 , 15 , 17
367 , 72 , 3
368 , 18 , 18
369 , 13 , 20
370 , 44 , 21
371 , 0 , 18
372 , 0 , 468
373 , 31 , 41
374 , 66 , 20
375 , 12 , 0
376 , 35 , 32
377 , 15 , 41
378 , 32 , 23
379 , 2 , 35
380 , 46 , 45
381 , 0 , 0
382 , 11 , 3
383 , 20 , 43
384 , 19 , 4
385 , 18 , 24
386 , 3 , 32
387 , 42 , 26
388 , 0 , 0
389 , 33 , 34
390 , 8 , 14
391 , 17 , 22
392 , 0 , 41
393 , 21 , 53
394 , 20 , 31
395 , 29 , 51
396 , 31 , 49
397 , 0 , 0
398 , 32 , 25
399 , 60 , 14
400 , 46 , 11
401 , 0 , 56
402 , 45 , 11
403 , 41 , 28
404 , 0 , 0
405 , 37 , 59
406 , 50 , 51
407 , 20 , 31
408 , 52 , 25
409 , 30 , 15
410 , 51 , 14
411 , 48 , 68
412 , 24 , 25
413 , 500 , 0
414 , 22 , 19
415 , 17 , 42
416 , 32 , 33
417 , 37 , 54
418 , 20 , 31
419 , 33 , 34
420 , 0 , 0
421 , 16 , 22
422 , 14 , 18
423 , 50 , 33
424 , 46 , 49
425 , 35 , 11
426 , 5 , 46
427 , 27 , 53
428 , 29 , 24
429 , 0 , 472
430 , 4 , 28
431 , 27 , 6
432 , 19 , 24
433 , 27 , 67
434 , 54 , 24
435 , 48 , 34
436 , 476 , 0
437 , 8 , 19
438 , 34 , 25
439 , 6 , 55
440 , 2 , 23
441 , 31 , 44
442 , 16 , 34
443 , 15 , 20
444 , 15 , 28
445 , 0 , 0
446 , 26 , 20
447 , 11 , 5
448 , 28 , 51
449 , 28 , 33
450 , 55 , 33
451 , 34 , 18
452 , 0 , 0
453 , 22 , 43
454 , 0 , 19
455 , 47 , 6
456 , 0 , 29
457 , 68 , 42
458 , 17 , 10
459 , 21 , 8
460 , 14 , 17
461 , 0 , 0
462 , 42 , 19
463 , 26 , 19
464 , 22 , 26
465 , 13 , 55
466 , 5 , 33
467 , 33 , 30
468 , 0 , 0
469 , 40 , 22
470 , 39 , 32
471 , 9 , 6
472 , 42 , 39
473 , 27 , 9
474 , 59 , 42
475 , 22 , 26
476 , 17 , 34
477 , 900 , 484
478 , 56 , 26
479 , 22 , 16
480 , 6 , 38
481 , 47 , 14
482 , 26 , 55
483 , 18 , 24
484 , 0 , 0
485 , 41 , 23
486 , 52 , 26
487 , 10 , 0
488 , 42 , 19
489 , 27 , 4
490 , 36 , 24
491 , 35 , 25
492 , 10 , 10
493 , 0 , 0
494 , 14 , 16
495 , 45 , 23
496 , 61 , 20
497 , 43 , 6
498 , 52 , 14
499 , 18 , 4
500 , 0 , 0
501 , 35 , 48
502 , 24 , 20
503 , 59 , 24
504 , 39 , 6
505 , 24 , 47
506 , 47 , 34
507 , 24 , 5
508 , 46 , 61
509 , 0 , 0
510 , 22 , 17
511 , 8 , 12
512 , 37 , 34
513 , 23 , 46
514 , 42 , 24
515 , 7 , 43
516 , 0 , 0
517 , 39 , 29
518 , 29 , 16
519 , 12 , 44
520 , 36 , 41
521 , 24 , 44
522 , 48 , 57
523 , 23 , 10
524 , 65 , 40
525 , 0 , 0
526 , 25 , 42
527 , 18 , 43
528 , 28 , 33
529 , 7 , 65
530 , 17 , 0
531 , 40 , 30
532 , 0 , 0
533 , 21 , 28
534 , 24 , 34
535 , 51 , 49
536 , 25 , 64
537 , 25 , 51
538 , 51 , 10
539 , 4 , 11
540 , 0 , 25
541 , 0 , 0
542 , 36 , 44
543 , 34 , 10
544 , 44 , 28
545 , 19 , 11
546 , 45 , 22
547 , 19 , 40
548 , 0 , 0
549 , 49 , 13
550 , 38 , 38
551 , 16 , 36
552 , 45 , 33
553 , 17 , 19
554 , 22 , 20
555 , 20 , 44
556 , 19 , 34
557 , 0 , 0
558 , 5 , 54
559 , 49 , 17
560 , 40 , 16
561 , 38 , 12
562 , 14 , 23
563 , 16 , 26
564 , 0 , 0
565 , 21 , 17
566 , 21 , 50
567 , 0 , 21
568 , 42 , 8
569 , 39 , 20
570 , 25 , 28
571 , 34 , 20
572 , 3 , 9
573 , 0 , 0
574 , 18 , 28
575 , 12 , 30
576 , 20 , 12
577 , 5 , 30
578 , 52 , 57
579 , 43 , 16
580 , 0 , 0
581 , 6 , 6
582 , 34 , 37
583 , 24 , 20
584 , 26 , 21
585 , 30 , 0
586 , 16 , 17
587 , 6 , 22
588 , 38 , 28
589 , 0 , 0
590 , 34 , 26
591 , 56 , 21
592 , 28 , 29
593 , 16 , 20
594 , 10 , 19
595 , 54 , 39
596 , 0 , 0
597 , 12 , 42
598 , 23 , 13
599 , 28 , 40
600 , 23 , 25
601 , 43 , 9
602 , 33 , 30
603 , 4 , 14
604 , 28 , 18
605 , 0 , 0
606 , 29 , 72
607 , 19 , 21
608 , 40 , 22
609 , 42 , 12
610 , 48 , 6
611 , 21 , 44
612 , 0 , 0
613 , 13 , 24
614 , 45 , 24
615 , 0 , 60
616 , 27 , 49
617 , 0 , 28
618 , 50 , 11
619 , 0 , 6
620 , 30 , 39
621 , 0 , 461
622 , 30 , 39
623 , 37 , 51
624 , 17 , 4
625 , 48 , 7
626 , 32 , 13
627 , 5 , 13
628 , 0 , 0
629 , 37 , 25
630 , 11 , 20
631 , 38 , 29
632 , 43 , 27
633 , 23 , 7
634 , 19 , 28
635 , 34 , 8
636 , 46 , 16
637 , 0 , 0
638 , 59 , 37
639 , 32 , 20
640 , 32 , 33
641 , 25 , 36
642 , 54 , 24
643 , 12 , 42
644 , 0 , 0
645 , 34 , 10
646 , 15 , 18
647 , 26 , 15
648 , 38 , 46
649 , 42 , 25
650 , 14 , 15
651 , 5 , 16
652 , 20 , 39
653 , 0 , 0
654 , 6 , 46
655 , 31 , 17
656 , 21 , 20
657 , 13 , 0
658 , 40 , 13
659 , 0 , 23
660 , 0 , 0
661 , 52 , 41
662 , 10 , 0
663 , 31 , 44
664 , 11 , 11
665 , 24 , 32
666 , 39 , 21
667 , 34 , 17
668 , 12 , 5
669 , 0 , 0
670 , 18 , 44
671 , 51 , 50
672 , 29 , 21
673 , 22 , 24
674 , 12 , 36
675 , 58 , 22
676 , 0 , 0
677 , 45 , 14
678 , 25 , 67
679 , 37 , 16
680 , 18 , 44
681 , 49 , 19
682 , 42 , 19
683 , 64 , 19
684 , 13 , 30
685 , 0 , 0
686 , 26 , 26
687 , 36 , 21
688 , 25 , 24
689 , 8 , 34
690 , 6 , 7
691 , 51 , 33
692 , 0 , 0
693 , 40 , 17
694 , 18 , 26
695 , 12 , 45
696 , 48 , 22
697 , 44 , 20
698 , 50 , 27
699 , 14 , 52
700 , 20 , 21
701 , 0 , 0
702 , 33 , 20
703 , 16 , 37
704 , 43 , 20
705 , 51 , 4
706 , 0 , 31
707 , 28 , 40
708 , 0 , 0
709 , 19 , 34
710 , 7 , 36
711 , 28 , 11
712 , 43 , 31
713 , 49 , 0
714 , 30 , 34
715 , 37 , 21
716 , 58 , 31
717 , 0 , 0
718 , 28 , 29
719 , 31 , 10
720 , 28 , 7
721 , 67 , 33
722 , 17 , 35
723 , 24 , 43
724 , 0 , 0
725 , 14 , 28
726 , 13 , 36
727 , 24 , 41
728 , 43 , 36
729 , 15 , 32
730 , 37 , 11
731 , 35 , 4
732 , 16 , 54
733 , 0 , 0
734 , 49 , 52
735 , 15 , 11
736 , 9 , 13
737 , 25 , 21
738 , 18 , 16
739 , 11 , 16
740 , 0 , 0
741 , 41 , 14
742 , 17 , 50
743 , 9 , 51
744 , 38 , 29
745 , 7 , 30
746 , 50 , 15
747 , 69 , 51
748 , 50 , 12
749 , 0 , 0
750 , 12 , 18
751 , 44 , 20
752 , 0 , 35
753 , 50 , 49
754 , 0 , 32
755 , 15 , 14
756 , 0 , 0
757 , 18 , 53
758 , 40 , 26
759 , 76 , 50
760 , 36 , 54
761 , 47 , 47
762 , 27 , 58
763 , 33 , 33
764 , 18 , 38
765 , 0 , 0
766 , 27 , 19
767 , 16 , 85
768 , 57 , 19
769 , 8 , 28
770 , 76 , 57
771 , 28 , 21
772 , 0 , 0
773 , 37 , 37
774 , 43 , 36
775 , 32 , 53
776 , 34 , 38
777 , 17 , 39
778 , 63 , 4
779 , 19 , 29
780 , 26 , 27
781 , 0 , 0
782 , 18 , 24
783 , 29 , 29
784 , 40 , 38
785 , 11 , 7
786 , 16 , 28
787 , 45 , 38
788 , 423 , 0
789 , 46 , 42
790 , 7 , 9
791 , 28 , 33
792 , 14 , 24
793 , 39 , 59
794 , 39 , 18
795 , 23 , 30
796 , 3 , 30
797 , 0 , 0
798 , 40 , 31
799 , 29 , 11
800 , 21 , 18
801 , 15 , 29
802 , 60 , 15
803 , 30 , 53
804 , 0 , 0
805 , 51 , 14
806 , 43 , 43
807 , 32 , 28
808 , 4 , 17
809 , 30 , 53
810 , 20 , 25
811 , 11 , 51
812 , 13 , 43
813 , 0 , 0
814 , 18 , 17
815 , 70 , 19
816 , 55 , 72
817 , 23 , 35
818 , 62 , 16
819 , 24 , 21
820 , 0 , 0
821 , 56 , 40
822 , 44 , 22
823 , 57 , 47
824 , 26 , 26
825 , 50 , 27
826 , 11 , 19
827 , 15 , 16
828 , 14 , 50
829 , 0 , 0
830 , 35 , 21
831 , 24 , 28
832 , 20 , 28
833 , 0 , 25
834 , 24 , 35
835 , 39 , 37
836 , 0 , 0
837 , 32 , 22
838 , 5 , 39
839 , 7 , 56
840 , 32 , 15
841 , 37 , 0
842 , 16 , 30
843 , 34 , 32
844 , 45 , 55
845 , 0 , 0
846 , 20 , 39
847 , 39 , 28
848 , 31 , 14
849 , 35 , 38
850 , 23 , 46
851 , 47 , 31
852 , 0 , 0
853 , 13 , 29
854 , 14 , 28
855 , 37 , 49
856 , 30 , 8
857 , 24 , 30
858 , 35 , 24
859 , 24 , 22
860 , 7 , 27
861 , 0 , 0
862 , 0 , 33
863 , 42 , 20
864 , 41 , 23
865 , 28 , 24
866 , 26 , 20
867 , 20 , 5
868 , 0 , 0
869 , 12 , 16
870 , 47 , 34
871 , 12 , 43
872 , 50 , 12
873 , 3 , 46
874 , 24 , 62
875 , 39 , 21
876 , 12 , 25
877 , 0 , 0
878 , 23 , 18
879 , 30 , 61
880 , 14 , 8
881 , 45 , 4
882 , 42 , 39
883 , 43 , 36
884 , 0 , 0
885 , 30 , 24
886 , 16 , 25
887 , 42 , 32
888 , 22 , 36
889 , 11 , 31
890 , 23 , 41
891 , 39 , 61
892 , 36 , 10
893 , 0 , 0
894 , 23 , 27
895 , 22 , 8
896 , 34 , 38
897 , 52 , 47
898 , 65 , 20
899 , 27 , 37
900 , 0 , 0
901 , 57 , 8
902 , 7 , 28
903 , 22 , 20
904 , 28 , 29
905 , 40 , 56
906 , 15 , 22
907 , 20 , 11
908 , 39 , 16
909 , 0 , 0
910 , 42 , 33
911 , 43 , 46
912 , 27 , 29
913 , 29 , 7
914 , 42 , 20
915 , 30 , 27
916 , 0 , 0
917 , 29 , 34
918 , 52 , 42
919 , 26 , 13
920 , 19 , 45
921 , 11 , 22
922 , 27 , 31
923 , 15 , 0
924 , 4 , 25
925 , 0 , 0
926 , 9 , 50
927 , 26 , 33
928 , 47 , 53
929 , 48 , 22
930 , 13 , 31
931 , 7 , 22
932 , 0 , 0
933 , 65 , 23
934 , 41 , 25
935 , 7 , 31
936 , 35 , 24
937 , 27 , 38
938 , 13 , 48
939 , 22 , 34
940 , 0 , 116
941 , 0 , 0
942 , 5 , 16
943 , 25 , 51
944 , 32 , 32
945 , 12 , 31
946 , 50 , 38
947 , 38 , 26
948 , 0 , 0
949 , 35 , 15
950 , 24 , 34
951 , 31 , 21
952 , 22 , 9
953 , 21 , 12
954 , 36 , 20
955 , 15 , 55
956 , 12 , 27
957 , 415 , 0
958 , 28 , 42
959 , 15 , 47
960 , 73 , 29
961 , 34 , 45
962 , 51 , 56
963 , 43 , 17
964 , 0 , 0
965 , 15 , 16
966 , 24 , 21
967 , 8 , 1
968 , 0 , 50
969 , 15 , 58
970 , 36 , 9
971 , 36 , 10
972 , 54 , 24
973 , 0 , 0
974 , 8 , 24
975 , 27 , 35
976 , 15 , 47
977 , 19 , 27
978 , 31 , 25
979 , 50 , 7
980 , 0 , 0
981 , 41 , 25
982 , 12 , 40
983 , 30 , 40
984 , 14 , 30
985 , 19 , 38
986 , 25 , 35
987 , 19 , 43
988 , 48 , 37
989 , 0 , 0
990 , 11 , 5
991 , 40 , 46
992 , 40 , 23
993 , 22 , 31
994 , 42 , 28
995 , 52 , 18
996 , 0 , 0
997 , 44 , 48
998 , 58 , 41
999 , 52 , 21
1000 , 53 , 39
1001 , 35 , 11
1002 , 48 , 30
1003 , 18 , 21
1004 , 33 , 32
1005 , 0 , 0
1006 , 7 , 41
1007 , 24 , 48
1008 , 31 , 7
1009 , 40 , 47
1010 , 33 , 6
1011 , 10 , 47
1012 , 0 , 0
1013 , 34 , 12
1014 , 55 , 71
1015 , 24 , 36
1016 , 26 , 7
1017 , 20 , 23
1018 , 26 , 13
1019 , 22 , 77
1020 , 34 , 50
1021 , 0 , 0
1022 , 5 , 29
1023 , 15 , 29
1024 , 45 , 16
1025 , 38 , 17
1026 , 33 , 45
1027 , 38 , 25
1028 , 0 , 0
1029 , 24 , 13
1030 , 29 , 16
1031 , 11 , 19
1032 , 20 , 51
1033 , 42 , 18
1034 , 10 , 20
1035 , 50 , 55
1036 , 24 , 31
1037 , 0 , 0
1038 , 34 , 39
1039 , 30 , 26
1040 , 17 , 28
1041 , 23 , 19
1042 , 2 , 27
1043 , 4 , 17
1044 , 0 , 0
1045 , 40 , 35
1046 , 6 , 48
1047 , 4 , 21
1048 , 20 , 33
1049 , 12 , 58
1050 , 53 , 44
1051 , 19 , 29
1052 , 23 , 32
1053 , 0 , 0
1054 , 58 , 34
1055 , 31 , 19
1056 , 23 , 30
1057 , 56 , 33
1058 , 21 , 51
1059 , 18 , 3
1060 , 0 , 0
1061 , 45 , 22
1062 , 32 , 25
1063 , 38 , 25
1064 , 45 , 15
1065 , 19 , 16
1066 , 28 , 1
1067 , 27 , 8
1068 , 19 , 20
1069 , 0 , 0
1070 , 27 , 32
1071 , 21 , 22
1072 , 19 , 49
1073 , 22 , 3
1074 , 31 , 21
1075 , 47 , 0
1076 , 401 , 0
1077 , 38 , 13
1078 , 26 , 14
1079 , 37 , 16
1080 , 22 , 11
1081 , 40 , 30
1082 , 41 , 32
1083 , 34 , 42
1084 , 39 , 11
1085 , 0 , 0
1086 , 42 , 14
1087 , 14 , 37
1088 , 30 , 38
1089 , 59 , 4
1090 , 24 , 19
1091 , 14 , 44
1092 , 0 , 0
1093 , 24 , 20
1094 , 50 , 60
1095 , 62 , 26
1096 , 58 , 34
1097 , 45 , 13
1098 , 25 , 27
1099 , 23 , 15
1100 , 31 , 38
1101 , 0 , 0
1102 , 29 , 17
1103 , 34 , 0
1104 , 10 , 17
1105 , 35 , 5
1106 , 40 , 34
1107 , 31 , 12
1108 , 0 , 0
1109 , 47 , 19
1110 , 22 , 30
1111 , 12 , 71
1112 , 24 , 14
1113 , 19 , 11
1114 , 11 , 5
1115 , 29 , 30
1116 , 19 , 47
1117 , 464 , 0
1118 , 21 , 19
1119 , 28 , 31
1120 , 19 , 14
1121 , 44 , 47
1122 , 14 , 45
1123 , 47 , 19
1124 , 0 , 0
1125 , 19 , 25
1126 , 36 , 6
1127 , 34 , 27
1128 , 29 , 17
1129 , 46 , 27
1130 , 41 , 33
1131 , 0 , 25
1132 , 22 , 42
1133 , 0 , 0
1134 , 1 , 7
1135 , 13 , 42
1136 , 42 , 23
1137 , 28 , 50
1138 , 22 , 45
1139 , 33 , 30
1140 , 0 , 0
1141 , 43 , 16
1142 , 8 , 13
1143 , 0 , 15
1144 , 39 , 32
1145 , 31 , 39
1146 , 30 , 27
1147 , 24 , 14
1148 , 64 , 28
1149 , 0 , 0
1150 , 7 , 35
1151 , 3 , 39
1152 , 25 , 23
1153 , 50 , 12
1154 , 11 , 27
1155 , 23 , 30
1156 , 0 , 0
1157 , 21 , 62
1158 , 21 , 30
1159 , 7 , 40
1160 , 38 , 40
1161 , 24 , 12
1162 , 53 , 43
1163 , 33 , 31
1164 , 21 , 26
1165 , 0 , 0
1166 , 13 , 19
1167 , 37 , 29
1168 , 26 , 21
1169 , 30 , 41
1170 , 17 , 48
1171 , 13 , 12
1172 , 0 , 0
1173 , 22 , 30
1174 , 33 , 55
1175 , 5 , 28
1176 , 10 , 35
1177 , 44 , 48
1178 , 14 , 24
1179 , 17 , 34
1180 , 81 , 41
1181 , 0 , 0
1182 , 31 , 63
1183 , 29 , 37
1184 , 31 , 28
1185 , 17 , 16
1186 , 13 , 20
1187 , 29 , 36
1188 , 0 , 448
1189 , 19 , 6
1190 , 31 , 36
1191 , 50 , 28
1192 , 28 , 13
1193 , 28 , 0
1194 , 21 , 39
1195 , 10 , 46
1196 , 28 , 18
1197 , 0 , 0
1198 , 21 , 12
1199 , 37 , 14
1200 , 49 , 8
1201 , 31 , 18
1202 , 29 , 32
1203 , 11 , 22
1204 , 0 , 0
1205 , 25 , 63
1206 , 42 , 19
1207 , 38 , 31
1208 , 52 , 26
1209 , 21 , 12
1210 , 38 , 42
1211 , 34 , 19
1212 , 46 , 24
1213 , 0 , 0
1214 , 56 , 25
1215 , 17 , 28
1216 , 19 , 7
1217 , 73 , 28
1218 , 34 , 44
1219 , 26 , 42
1220 , 0 , 0
1221 , 12 , 5
1222 , 20 , 33
1223 , 25 , 18
1224 , 48 , 38
1225 , 29 , 27
1226 , 38 , 19
1227 , 32 , 25
1228 , 8 , 19
1229 , 0 , 426
1230 , 37 , 11
1231 , 0 , 38
1232 , 5 , 35
1233 , 21 , 31
1234 , 14 , 29
1235 , 39 , 68
1236 , 0 , 0
1237 , 30 , 35
1238 , 12 , 16
1239 , 49 , 26
1240 , 11 , 6
1241 , 22 , 24
1242 , 16 , 32
1243 , 8 , 24
1244 , 37 , 15
1245 , 0 , 0
1246 , 28 , 30
1247 , 20 , 49
1248 , 25 , 45
1249 , 38 , 31
1250 , 6 , 23
1251 , 23 , 12
1252 , 0 , 0
1253 , 32 , 48
1254 , 71 , 31
1255 , 20 , 35
1256 , 28 , 35
1257 , 21 , 26
1258 , 19 , 9
1259 , 49 , 8
1260 , 27 , 33
1261 , 0 , 0
1262 , 23 , 31
1263 , 31 , 31
1264 , 46 , 22
1265 , 31 , 7
1266 , 17 , 30
1267 , 32 , 68
1268 , 0 , 0
1269 , 70 , 6
1270 , 36 , 32
1271 , 10 , 23
1272 , 19 , 30
1273 , 77 , 23
1274 , 30 , 26
1275 , 25 , 14
1276 , 34 , 8
1277 , 0 , 0
1278 , 20 , 23
1279 , 15 , 36
1280 , 47 , 9
1281 , 7 , 6
1282 , 31 , 16
1283 , 81 , 34
1284 , 0 , 0
1285 , 45 , 4
1286 , 16 , 58
1287 , 21 , 44
1288 , 29 , 34
1289 , 16 , 26
1290 , 21 , 34
1291 , 13 , 19
1292 , 33 , 42
1293 , 0 , 0
1294 , 61 , 12
1295 , 15 , 27
1296 , 43 , 32
1297 , 10 , 0
1298 , 20 , 48
1299 , 17 , 19
1300 , 0 , 0
1301 , 15 , 11
1302 , 41 , 21
1303 , 5 , 17
1304 , 11 , 19
1305 , 18 , 10
1306 , 45 , 53
1307 , 11 , 17
1308 , 0 , 15
1309 , 444 , 0
1310 , 46 , 46
1311 , 20 , 9
1312 , 33 , 48
1313 , 1 , 35
1314 , 26 , 10
1315 , 51 , 49
1316 , 0 , 0
1317 , 38 , 37
1318 , 24 , 30
1319 , 51 , 55
1320 , 13 , 11
1321 , 52 , 20
1322 , 19 , 17
1323 , 11 , 75
1324 , 41 , 27
1325 , 0 , 0
1326 , 52 , 40
1327 , 17 , 10
1328 , 19 , 36
1329 , 25 , 4
1330 , 8 , 22
1331 , 22 , 46
1332 , 0 , 414
1333 , 8 , 31
1334 , 56 , 51
1335 , 37 , 24
1336 , 28 , 27
1337 , 38 , 34
1338 , 39 , 23
1339 , 65 , 7
1340 , 18 , 30
1341 , 0 , 0
1342 , 23 , 40
1343 , 34 , 42
1344 , 0 , 36
1345 , 36 , 20
1346 , 9 , 0
1347 , 44 , 28
1348 , 0 , 0
1349 , 29 , 16
1350 , 14 , 23
1351 , 13 , 42
1352 , 29 , 9
1353 , 10 , 27
1354 , 52 , 9
1355 , 47 , 34
1356 , 8 , 38
1357 , 0 , 0
1358 , 30 , 41
